gisjoin_1900,cnty_area_1900,gisjoin_1990,cnty_area_1990,cnty_part_area,cnty_part_pop_m2,cnty_part_pop_m3,cnty_part_pop_m4,cnty_part_pop_m5,cnty_part_pop_m6,cnty_pop_m2,cnty_pop_m3,cnty_pop_m4,cnty_pop_m5,cnty_pop_m6,m1_weight,m2_weight,m3_weight,m4_weight,m5_weight,m6_weight
G0100010,1565529772.77,G0100010,1565529772.77,1565529771.48,17915,17915,17915,141,190,17915,17915,17915,141,190,1,1,1,1,1,1
G0100030,4232265763.35,G0100030,4232265763.35,4232265761.61,13193.999,13194,13194,171,212,13193.999,13194,13194,171,212,1,1,1,1,1,1
G0100050,2342716427.73,G0100050,2342716427.73,.5085451300529999,0,0,0,0,0,35152,35152,35152,171,398,2.1707498e-10,0,0,0,0,0
G0100050,2342716427.73,G0100050,2342716427.73,.707204585935,0,0,0,0,0,35152,35152,35152,171,398,3.0187375e-10,0,0,0,0,0
G0100050,2342716427.73,G0100050,2342716427.73,.361295548844,0,0,0,0,0,35152,35152,35152,171,398,1.5422078e-10,0,0,0,0,0
G0100050,2342716427.73,G0100050,2342716427.73,2342716424.56,35152,35152,35152,171,398,35152,35152,35152,171,398,1,1,1,1,1,1
G0100050,2342716427.73,G0100050,2342716427.73,.836149027108,0,0,0,0,0,35152,35152,35152,171,398,3.5691430e-10,0,0,0,0,0
G0100050,2342716427.73,G0100110,1621500979.98,.836149027108,0,0,0,0,0,35152,35152,35152,171,398,3.5691430e-10,0,0,0,0,0
G0100050,2342716427.73,G0100450,1457342935.36,.361295548844,0,0,0,0,0,35152,35152,35152,171,398,1.5422078e-10,0,0,0,0,0
G0100050,2342716427.73,G0100670,1471981060.2,.707204585935,0,0,0,0,0,35152,35152,35152,171,398,3.0187375e-10,0,0,0,0,0
G0100050,2342716427.73,G0101130,1676717238.03,.5085451300529999,0,0,0,0,0,35152,35152,35152,171,398,2.1707498e-10,0,0,0,0,0
G0100070,1599050447.53,G0100070,1621774444.63,.0333161843046,0,0,0,0,0,18498.002,18497.998,18498,38,110,2.0834980e-11,0,0,0,0,0
G0100070,1599050447.53,G0100070,1621774444.63,1598207505.86,18486.49,18486.35,18485.773,38,110,18498.002,18497.998,18498,38,110,.99947286,.99937767,.99937028,.99933904,1,1
G0100070,1599050447.53,G0101170,2096689743.97,842942.12278,11.51089,11.648614,12.227054,0,0,18498.002,18497.998,18498,38,110,.00052715169,.0006222775,.00062972296,.00066099328,0,0
G0100090,1977201484.98,G0100090,1685071135.65,.609745742593,0,0,0,0,0,23119,23118.998,23119,342,536,3.0838826e-10,0,0,0,0,0
G0100090,1977201484.98,G0100090,1685071135.65,1685071135.36,19655.26,19653.498,19195.918,3,3,23119,23118.998,23119,342,536,.85225058,.85017776,.85010165,.83030915,.0087719299,.0055970149
G0100090,1977201484.98,G0100430,1954996982.88,.942401462344,0,0,0,0,0,23119,23118.998,23119,342,536,4.7663401e-10,0,0,0,0,0
G0100090,1977201484.98,G0100430,1954996982.88,292130348.364,3463.7405,3465.5002,3923.0828,339,533,23119,23118.998,23119,342,536,.14774941,.14982225,.14989838,.16969085,.99122804,.994403
G0100090,1977201484.98,G0100730,2910681662.58,.609745742593,0,0,0,0,0,23119,23118.998,23119,342,536,3.0838826e-10,0,0,0,0,0
G0100090,1977201484.98,G0101270,2085727475.87,.942401462344,0,0,0,0,0,23119,23118.998,23119,342,536,4.7663401e-10,0,0,0,0,0
G0100110,1621500979.98,G0100050,2342716427.73,.836149027108,0,0,0,0,0,31943.998,31944,31944,97,160,5.1566362e-10,0,0,0,0,0
G0100110,1621500979.98,G0100110,1621500979.98,1.39924274657,0,0,0,0,0,31943.998,31944,31944,97,160,8.6293056e-10,0,0,0,0,0
G0100110,1621500979.98,G0100110,1621500979.98,1621500978.43,31943.998,31944,31944,97,160,31943.998,31944,31944,97,160,1,1,1,1,1,1
G0100110,1621500979.98,G0100110,1621500979.98,.836149027108,0,0,0,0,0,31943.998,31944,31944,97,160,5.1566362e-10,0,0,0,0,0
G0100110,1621500979.98,G0100110,1621500979.98,.391034039729,0,0,0,0,0,31943.998,31944,31944,97,160,2.4115560e-10,0,0,0,0,0
G0100110,1621500979.98,G0101010,2071394565.39,1.39924274657,0,0,0,0,0,31943.998,31944,31944,97,160,8.6293056e-10,0,0,0,0,0
G0100110,1621500979.98,G0101130,1676717238.03,.391034039729,0,0,0,0,0,31943.998,31944,31944,97,160,2.4115560e-10,0,0,0,0,0
G0100130,2013221045.67,G0100130,2014835521.97,3.71829631831,0,0,0,0,0,25761,25761,25761,49,68,1.8469389e-09,0,0,0,0,0
G0100130,2013221045.67,G0100130,2014835521.97,.197359351331,0,0,0,0,0,25761,25761,25761,49,68,9.8031638e-11,0,0,0,0,0
G0100130,2013221045.67,G0100130,2014835521.97,.688543728807,0,0,0,0,0,25761,25761,25761,49,68,3.4201100e-10,0,0,0,0,0
