gisjoin_1940,cnty_area_1940,gisjoin_1990,cnty_area_1990,cnty_part_area,cnty_part_pop_m2,cnty_part_pop_m3,cnty_part_pop_m4,cnty_part_pop_m5,cnty_part_pop_m6,cnty_pop_m2,cnty_pop_m3,cnty_pop_m4,cnty_pop_m5,cnty_pop_m6,m1_weight,m2_weight,m3_weight,m4_weight,m5_weight,m6_weight
G0100010,1565529772.77,G0100010,1565529772.77,1565529771.48,20977,20977,20976.998,464,763,20977,20977,20976.998,464,763,1,1,1,1,1,1
G0100030,4232265763.35,G0100030,4232265763.35,4232265761.61,32324,32323.998,32324,1493,2473,32324,32323.998,32324,1493,2473,1,1,1,1,1,1
G0100050,2342716427.73,G0100050,2342716427.73,.361295548844,0,0,0,0,0,32722.002,32722,32722,504,1254,1.5422078e-10,0,0,0,0,0
G0100050,2342716427.73,G0100050,2342716427.73,.836149027108,0,0,0,0,0,32722.002,32722,32722,504,1254,3.5691430e-10,0,0,0,0,0
G0100050,2342716427.73,G0100050,2342716427.73,.5085451300529999,0,0,0,0,0,32722.002,32722,32722,504,1254,2.1707498e-10,0,0,0,0,0
G0100050,2342716427.73,G0100050,2342716427.73,.707204585935,0,0,0,0,0,32722.002,32722,32722,504,1254,3.0187375e-10,0,0,0,0,0
G0100050,2342716427.73,G0100050,2342716427.73,2342716424.56,32722.002,32722,32722,504,1254,32722.002,32722,32722,504,1254,1,1,1,1,1,1
G0100050,2342716427.73,G0100110,1621500979.98,.836149027108,0,0,0,0,0,32722.002,32722,32722,504,1254,3.5691430e-10,0,0,0,0,0
G0100050,2342716427.73,G0100450,1457342935.36,.361295548844,0,0,0,0,0,32722.002,32722,32722,504,1254,1.5422078e-10,0,0,0,0,0
G0100050,2342716427.73,G0100670,1471981060.2,.707204585935,0,0,0,0,0,32722.002,32722,32722,504,1254,3.0187375e-10,0,0,0,0,0
G0100050,2342716427.73,G0101130,1676717238.03,.5085451300529999,0,0,0,0,0,32722.002,32722,32722,504,1254,2.1707498e-10,0,0,0,0,0
G0100070,1621774444.63,G0100070,1621774444.63,.212694208394,0,0,0,0,0,20155,20155,20155,82,463,1.3114906e-10,0,0,0,0,0
G0100070,1621774444.63,G0100070,1621774444.63,1621774444.94,20155,20155,20155,82,463,20155,20155,20155,82,463,1,1,1,1,1,1
G0100070,1621774444.63,G0101170,2096689743.97,.212694208394,0,0,0,0,0,20155,20155,20155,82,463,1.3114906e-10,0,0,0,0,0
G0100090,1685071135.65,G0100090,1685071135.65,1685071135.37,29490,29490.002,29490,963,1293,29490,29490.002,29490,963,1293,1,1,1,1,1,1
G0100090,1685071135.65,G0100090,1685071135.65,.609745742593,0,0,0,0,0,29490,29490.002,29490,963,1293,3.6185163e-10,0,0,0,0,0
G0100090,1685071135.65,G0100730,2910681662.58,.609745742593,0,0,0,0,0,29490,29490.002,29490,963,1293,3.6185163e-10,0,0,0,0,0
G0100110,1621500979.98,G0100050,2342716427.73,.836149027108,0,0,0,0,0,19809.998,19810,19810,265,577,5.1566362e-10,0,0,0,0,0
