gisjoin_1890,cnty_area_1890,gisjoin_1990,cnty_area_1990,cnty_part_area,cnty_part_pop_m2,cnty_part_pop_m3,cnty_part_pop_m4,cnty_part_pop_m5,cnty_part_pop_m6,cnty_pop_m2,cnty_pop_m3,cnty_pop_m4,cnty_pop_m5,cnty_pop_m6,m1_weight,m2_weight,m3_weight,m4_weight,m5_weight,m6_weight
G0100010,1565529772.77,G0100010,1565529772.77,1565529771.48,13330,13330.001,13330,60,75,13330,13330.001,13330,60,75,1,1,1,1,1,1
G0100030,4232265763.35,G0100030,4232265763.35,4232265761.61,8941,8941,8941,55,67,8941,8941,8941,55,67,1,1,1,1,1,1
G0100050,2342716427.73,G0100050,2342716427.73,2342716424.56,34898,34898,34898,105,208,34898,34898,34898,105,208,1,1,1,1,1,1
G0100050,2342716427.73,G0100050,2342716427.73,.361295548844,0,0,0,0,0,34898,34898,34898,105,208,1.5422078e-10,0,0,0,0,0
G0100050,2342716427.73,G0100050,2342716427.73,.836149027108,0,0,0,0,0,34898,34898,34898,105,208,3.5691430e-10,0,0,0,0,0
G0100050,2342716427.73,G0100050,2342716427.73,.5085451300529999,0,0,0,0,0,34898,34898,34898,105,208,2.1707498e-10,0,0,0,0,0
G0100050,2342716427.73,G0100050,2342716427.73,.707204585935,0,0,0,0,0,34898,34898,34898,105,208,3.0187375e-10,0,0,0,0,0
G0100050,2342716427.73,G0100110,1621500979.98,.836149027108,0,0,0,0,0,34898,34898,34898,105,208,3.5691430e-10,0,0,0,0,0
G0100050,2342716427.73,G0100450,1457342935.36,.361295548844,0,0,0,0,0,34898,34898,34898,105,208,1.5422078e-10,0,0,0,0,0
G0100050,2342716427.73,G0100670,1471981060.2,.707204585935,0,0,0,0,0,34898,34898,34898,105,208,3.0187375e-10,0,0,0,0,0
G0100050,2342716427.73,G0101130,1676717238.03,.5085451300529999,0,0,0,0,0,34898,34898,34898,105,208,2.1707498e-10,0,0,0,0,0
G0100070,1600251808.56,G0100070,1621774444.63,.212694208394,0,0,0,0,0,13824,13823.999,13824,23,39,1.3291296e-10,0,0,0,0,0
G0100070,1600251808.56,G0100070,1621774444.63,.0333161843046,0,0,0,0,0,13824,13823.999,13824,23,39,2.0819339e-11,0,0,0,0,0
G0100070,1600251808.56,G0100070,1621774444.63,1598750278.85,13815.397,13815.294,13814.86,23,39,13824,13823.999,13824,23,39,.9990617,.99937773,.99937028,.99933887,1,1
G0100070,1600251808.56,G0101170,2096689743.97,1501530.11882,8.6023645,8.7052889,9.1394215,0,0,13824,13823.999,13824,23,39,.00093830866,.00062227756,.0006297229,.00066112715,0,0
G0100070,1600251808.56,G0101170,2096689743.97,.212694208394,0,0,0,0,0,13824,13823.999,13824,23,39,1.3291296e-10,0,0,0,0,0
G0100090,1993328504.48,G0100090,1685071135.65,1685071135.36,18491.586,18489.854,18036.307,1,1,21927,21927,21927,1,1,.84535545,.84332496,.84324592,.8225615,1,1
G0100090,1993328504.48,G0100090,1685071135.65,.609745742593,0,0,0,0,0,21927,21927,21927,1,1,3.0589326e-10,0,0,0,0,0
G0100090,1993328504.48,G0100430,1954996982.88,308257367.958,3435.4141,3437.1455,3890.6936,0,0,21927,21927,21927,1,1,.15464453,.15667506,.15675403,.17743848,0,0
G0100090,1993328504.48,G0100430,1954996982.88,.94262437462,0,0,0,0,0,21927,21927,21927,1,1,4.7288962e-10,0,0,0,0,0
G0100090,1993328504.48,G0100730,2910681662.58,.609745742593,0,0,0,0,0,21927,21927,21927,1,1,3.0589326e-10,0,0,0,0,0
G0100090,1993328504.48,G0101270,2085727475.87,.94262437462,0,0,0,0,0,21927,21927,21927,1,1,4.7288962e-10,0,0,0,0,0
G0100110,1620102989.04,G0100050,2342716427.73,.836149027108,0,0,0,0,0,27063.002,27062.998,27063,47,71,5.1610854e-10,0,0,0,0,0
G0100110,1620102989.04,G0100110,1621500979.98,1620102987.49,27063.002,27062.998,27063,47,71,27063.002,27062.998,27063,47,71,1,1,1,1,1,1
G0100110,1620102989.04,G0100110,1621500979.98,1.39924274657,0,0,0,0,0,27063.002,27062.998,27063,47,71,8.6367519e-10,0,0,0,0,0
G0100110,1620102989.04,G0100110,1621500979.98,.836149027108,0,0,0,0,0,27063.002,27062.998,27063,47,71,5.1610854e-10,0,0,0,0,0
G0100110,1620102989.04,G0100110,1621500979.98,.391034039729,0,0,0,0,0,27063.002,27062.998,27063,47,71,2.4136368e-10,0,0,0,0,0
G0100110,1620102989.04,G0101010,2071394565.39,1.39924274657,0,0,0,0,0,27063.002,27062.998,27063,47,71,8.6367519e-10,0,0,0,0,0
G0100110,1620102989.04,G0101130,1676717238.03,.391034039729,0,0,0,0,0,27063.002,27062.998,27063,47,71,2.4136368e-10,0,0,0,0,0
G0100130,2014835521.97,G0100130,2014835521.97,.197359351331,0,0,0,0,0,21641,21641,21641,28,33,9.7953083e-11,0,0,0,0,0
G0100130,2014835521.97,G0100130,2014835521.97,2014835516.94,21641,21641,21641,28,33,21641,21641,21641,28,33,1,1,1,1,1,1
G0100130,2014835521.97,G0100130,2014835521.97,.8815393749,0,0,0,0,0,21641,21641,21641,28,33,4.3752424e-10,0,0,0,0,0
G0100130,2014835521.97,G0100130,2014835521.97,3.71829631831,0,0,0,0,0,21641,21641,21641,28,33,1.8454590e-09,0,0,0,0,0
G0100130,2014835521.97,G0100350,2208016289.69,.197359351331,0,0,0,0,0,21641,21641,21641,28,33,9.7953083e-11,0,0,0,0,0
G0100130,2014835521.97,G0100410,1582181145.37,.8815393749,0,0,0,0,0,21641,21641,21641,28,33,4.3752424e-10,0,0,0,0,0
G0100130,2014835521.97,G0101310,2350354980.74,3.71829631831,0,0,0,0,0,21641,21641,21641,28,33,1.8454590e-09,0,0,0,0,0
G0100150,1582148417.29,G0100150,1585923967.28,1.04077107104,0,0,0,0,0,33835,33835,33834.996,179,221,6.5782141e-10,0,0,0,0,0
G0100150,1582148417.29,G0100150,1585923967.28,1567015773.24,33606.969,33590.602,33661.039,179,221,33835,33835,33834.996,179,221,.99043536,.9932605,.99277675,.99485868,1,1
G0100150,1582148417.29,G0100150,1585923967.28,.6020080717339999,0,0,0,0,0,33835,33835,33834.996,179,221,3.8050038e-10,0,0,0,0,0
G0100150,1582148417.29,G0100150,1585923967.28,1.93893589751,0,0,0,0,0,33835,33835,33834.996,179,221,1.2255083e-09,0,0,0,0,0
G0100150,1582148417.29,G0100150,1585923967.28,1.39305703783,0,0,0,0,0,33835,33835,33834.996,179,221,8.8048441e-10,0,0,0,0,0
G0100150,1582148417.29,G0100290,1453048943.35,1.39305703783,0,0,0,0,0,33835,33835,33834.996,179,221,8.8048441e-10,0,0,0,0,0
G0100150,1582148417.29,G0100290,1453048943.35,1.04077107104,0,0,0,0,0,33835,33835,33834.996,179,221,6.5782141e-10,0,0,0,0,0
G0100150,1582148417.29,G0100290,1453048943.35,15132638.3897,228.03253,244.39848,173.95844,0,0,33835,33835,33834.996,179,221,.0095646139,.0067395456,.0072232448,.0051413761,0,0
G0100150,1582148417.29,G0101210,1969058655.63,.6020080717339999,0,0,0,0,0,33835,33835,33834.996,179,221,3.8050038e-10,0,0,0,0,0
