gisjoin_2010,cnty_area_2010,gisjoin_1990,cnty_area_1990,cnty_part_area,cnty_part_pop_m2,cnty_part_pop_m3,cnty_part_pop_m4,cnty_part_pop_m5,cnty_part_pop_m6,cnty_pop_m2,cnty_pop_m3,cnty_pop_m4,cnty_pop_m5,cnty_pop_m6,m1_weight,m2_weight,m3_weight,m4_weight,m5_weight,m6_weight
G0100010,1565358116.69,G0100010,1565529772.77,.516566839356,0,0,0,0,0,54571,54571,54571,4120,17923,3.2999914e-10,0,0,0,0,0
G0100010,1565358116.69,G0100010,1565529772.77,.49339089462,0,0,0,0,0,54571,54571,54571,4120,17923,3.1519362e-10,0,0,0,0,0
G0100010,1565358116.69,G0100010,1565529772.77,1565093545.18,54571,54571,54571,4120,17923,54571,54571,54571,4120,17923,.99983096,1,1,1,1,1
G0100010,1565358116.69,G0100010,1565529772.77,4.42029293321,0,0,0,0,0,54571,54571,54571,4120,17923,2.8238221e-09,0,0,0,0,0
G0100010,1565358116.69,G0100210,1814971185.03,.516566839356,0,0,0,0,0,54571,54571,54571,4120,17923,3.2999914e-10,0,0,0,0,0
G0100010,1565358116.69,G0100210,1814971185.03,484.868962192,0,0,0,0,0,54571,54571,54571,4120,17923,3.0974954e-07,0,0,0,0,0
G0100010,1565358116.69,G0100470,2572865998.94,258136.958001,0,0,0,0,0,54571,54571,54571,4120,17923,.00016490601,0,0,0,0,0
G0100010,1565358116.69,G0100510,1702196113.47,1373.40692577,0,0,0,0,0,54571,54571,54571,4120,17923,8.7737556e-07,0,0,0,0,0
G0100010,1565358116.69,G0100850,1877857235.2,4.42029293321,0,0,0,0,0,54571,54571,54571,4120,17923,2.8238221e-09,0,0,0,0,0
G0100010,1565358116.69,G0100850,1877857235.2,3577.88639744,0,0,0,0,0,54571,54571,54571,4120,17923,2.2856664e-06,0,0,0,0,0
G0100010,1565358116.69,G0101010,2071394565.39,992.671262898,0,0,0,0,0,54571,54571,54571,4120,17923,6.3414961e-07,0,0,0,0,0
G0100010,1565358116.69,G0101010,2071394565.39,.49339089462,0,0,0,0,0,54571,54571,54571,4120,17923,3.1519362e-10,0,0,0,0,0
G0100030,4224710359.3,G0100030,4232265763.35,.556371494202,0,0,0,0,0,181886.11,181980.17,181777.19,13695,96155,1.3169459e-10,0,0,0,0,0
G0100030,4224710359.3,G0100030,4232265763.35,.133435220206,0,0,0,0,0,181886.11,181980.17,181777.19,13695,96155,3.1584464e-11,0,0,0,0,0
G0100030,4224710359.3,G0100030,4232265763.35,4216596947.64,181827.19,181911.64,181715.3,13695,96155,181886.11,181980.17,181777.19,13695,96155,.99807954,.99967605,.99962342,.99965954,1,1
G0100030,4224710359.3,G0100030,4232265763.35,.695784618336,0,0,0,0,0,181886.11,181980.17,181777.19,13695,96155,1.6469404e-10,0,0,0,0,0
G0100030,4224710359.3,G0100250,3244024782.63,.556371494202,0,0,0,0,0,181886.11,181980.17,181777.19,13695,96155,1.3169459e-10,0,0,0,0,0
G0100030,4224710359.3,G0100250,3244024782.63,9.28074408192,0,0,0,0,0,181886.11,181980.17,181777.19,13695,96155,2.1967763e-09,0,0,0,0,0
G0100030,4224710359.3,G0100530,2468176988.57,58794.192204,0,0,0,0,0,181886.11,181980.17,181777.19,13695,96155,.00001391674,0,0,0,0,0
G0100030,4224710359.3,G0100970,3251206069.42,.133435220206,0,0,0,0,0,181886.11,181980.17,181777.19,13695,96155,3.1584464e-11,0,0,0,0,0
G0100030,4224710359.3,G0100970,3251206069.42,640.473281521,0,0,0,0,0,181886.11,181980.17,181777.19,13695,96155,1.5160170e-07,0,0,0,0,0
G0100030,4224710359.3,G0100990,2679448014.38,6.5778028303,0,0,0,0,0,181886.11,181980.17,181777.19,13695,96155,1.5569831e-09,0,0,0,0,0
G0100030,4224710359.3,G0101290,2819355292.9,1.0993808295,0,0,0,0,0,181886.11,181980.17,181777.19,13695,96155,2.6022631e-10,0,0,0,0,0
G0100030,4224710359.3,G0101290,2819355292.9,.695784618336,0,0,0,0,0,181886.11,181980.17,181777.19,13695,96155,1.6469404e-10,0,0,0,0,0
G0100030,4224710359.3,G1200330,1732642634.85,1463519.20667,58.914379,68.538399,61.892368,0,0,181886.11,181980.17,181777.19,13695,96155,.00034641882,.00032390808,.00037662563,.00034048478,0,0
G0100050,2342683806.09,G0100050,2342716427.73,.000119097299273,0,0,0,0,0,27457.002,27457,27457,2408,8778,5.0837976e-14,0,0,0,0,0
G0100050,2342683806.09,G0100050,2342716427.73,2342635895.71,27457.002,27457,27457,2408,8778,27457.002,27457,27457,2408,8778,.99997956,1,1,1,1,1
G0100050,2342683806.09,G0100050,2342716427.73,.342477852141,0,0,0,0,0,27457.002,27457,27457,2408,8778,1.4619039e-10,0,0,0,0,0
G0100050,2342683806.09,G0100050,2342716427.73,.996566609063,0,0,0,0,0,27457.002,27457,27457,2408,8778,4.2539527e-10,0,0,0,0,0
G0100050,2342683806.09,G0100050,2342716427.73,.449194312004,0,0,0,0,0,27457.002,27457,27457,2408,8778,1.9174347e-10,0,0,0,0,0
