gisjoin_2000,cnty_area_2000,gisjoin_1990,cnty_area_1990,cnty_part_area,cnty_part_pop_m2,cnty_part_pop_m3,cnty_part_pop_m4,cnty_part_pop_m5,cnty_part_pop_m6,cnty_pop_m2,cnty_pop_m3,cnty_pop_m4,cnty_pop_m5,cnty_pop_m6,m1_weight,m2_weight,m3_weight,m4_weight,m5_weight,m6_weight
G0100010,1565529772.77,G0100010,1565529772.77,1565529771.48,43671,43671,43671,3629,13982,43671,43671,43671,3629,13982,1,1,1,1,1,1
G0100030,4232265763.35,G0100030,4232265763.35,4232265761.61,140415,140415,140415,11855,66445,140415,140415,140415,11855,66445,1,1,1,1,1,1
G0100050,2342716427.73,G0100050,2342716427.73,.836149027108,0,0,0,0,0,29038,29038,29038,2311,8242,3.5691430e-10,0,0,0,0,0
G0100050,2342716427.73,G0100050,2342716427.73,.361295548844,0,0,0,0,0,29038,29038,29038,2311,8242,1.5422078e-10,0,0,0,0,0
G0100050,2342716427.73,G0100050,2342716427.73,2342716424.56,29038,29038,29038,2311,8242,29038,29038,29038,2311,8242,1,1,1,1,1,1
G0100050,2342716427.73,G0100050,2342716427.73,.5085451300529999,0,0,0,0,0,29038,29038,29038,2311,8242,2.1707498e-10,0,0,0,0,0
G0100050,2342716427.73,G0100050,2342716427.73,.707204585935,0,0,0,0,0,29038,29038,29038,2311,8242,3.0187375e-10,0,0,0,0,0
G0100050,2342716427.73,G0100110,1621500979.98,.836149027108,0,0,0,0,0,29038,29038,29038,2311,8242,3.5691430e-10,0,0,0,0,0
G0100050,2342716427.73,G0100450,1457342935.36,.361295548844,0,0,0,0,0,29038,29038,29038,2311,8242,1.5422078e-10,0,0,0,0,0
G0100050,2342716427.73,G0100670,1471981060.2,.707204585935,0,0,0,0,0,29038,29038,29038,2311,8242,3.0187375e-10,0,0,0,0,0
G0100050,2342716427.73,G0101130,1676717238.03,.5085451300529999,0,0,0,0,0,29038,29038,29038,2311,8242,2.1707498e-10,0,0,0,0,0
G0100070,1621774444.63,G0100070,1621774444.63,.212694208394,0,0,0,0,0,20826,20826.002,20826,289,3130,1.3114906e-10,0,0,0,0,0
G0100070,1621774444.63,G0100070,1621774444.63,1621774444.94,20826,20826.002,20826,289,3130,20826,20826.002,20826,289,3130,1,1,1,1,1,1
G0100070,1621774444.63,G0101170,2096689743.97,.212694208394,0,0,0,0,0,20826,20826.002,20826,289,3130,1.3114906e-10,0,0,0,0,0
G0100090,1685071135.65,G0100090,1685071135.65,1685071135.37,51024,51024,51024,7051,15109,51024,51024,51024,7051,15109,1,1,1,1,1,1
G0100090,1685071135.65,G0100090,1685071135.65,.609745742593,0,0,0,0,0,51024,51024,51024,7051,15109,3.6185163e-10,0,0,0,0,0
