gisjoin_1910,cnty_area_1910,gisjoin_1990,cnty_area_1990,cnty_part_area,cnty_part_pop_m2,cnty_part_pop_m3,cnty_part_pop_m4,cnty_part_pop_m5,cnty_part_pop_m6,cnty_pop_m2,cnty_pop_m3,cnty_pop_m4,cnty_pop_m5,cnty_pop_m6,m1_weight,m2_weight,m3_weight,m4_weight,m5_weight,m6_weight
G0100010,1565529772.77,G0100010,1565529772.77,1565529771.48,20038,20038,20038,192,273,20038,20038,20038,192,273,1,1,1,1,1,1
G0100030,4232265763.35,G0100030,4232265763.35,4232265761.61,18178,18178,18178,271,360,18178,18178,18178,271,360,1,1,1,1,1,1
G0100050,2342716427.73,G0100050,2342716427.73,.361295548844,0,0,0,0,0,32728,32728,32728,204,492,1.5422078e-10,0,0,0,0,0
G0100050,2342716427.73,G0100050,2342716427.73,2342716424.56,32728,32728,32728,204,492,32728,32728,32728,204,492,1,1,1,1,1,1
G0100050,2342716427.73,G0100050,2342716427.73,.707204585935,0,0,0,0,0,32728,32728,32728,204,492,3.0187375e-10,0,0,0,0,0
G0100050,2342716427.73,G0100050,2342716427.73,.5085451300529999,0,0,0,0,0,32728,32728,32728,204,492,2.1707498e-10,0,0,0,0,0
G0100050,2342716427.73,G0100050,2342716427.73,.836149027108,0,0,0,0,0,32728,32728,32728,204,492,3.5691430e-10,0,0,0,0,0
G0100050,2342716427.73,G0100110,1621500979.98,.836149027108,0,0,0,0,0,32728,32728,32728,204,492,3.5691430e-10,0,0,0,0,0
G0100050,2342716427.73,G0100450,1457342935.36,.361295548844,0,0,0,0,0,32728,32728,32728,204,492,1.5422078e-10,0,0,0,0,0
G0100050,2342716427.73,G0100670,1471981060.2,.707204585935,0,0,0,0,0,32728,32728,32728,204,492,3.0187375e-10,0,0,0,0,0
G0100050,2342716427.73,G0101130,1676717238.03,.5085451300529999,0,0,0,0,0,32728,32728,32728,204,492,2.1707498e-10,0,0,0,0,0
G0100070,1607711465.98,G0100070,1621774444.63,1607669515.68,22791,22790.998,22791,41,126,22791,22790.998,22791,41,126,.99997389,1,1,1,1,1
G0100070,1607711465.98,G0100070,1621774444.63,.212694208394,0,0,0,0,0,22791,22790.998,22791,41,126,1.3229626e-10,0,0,0,0,0
G0100070,1607711465.98,G0101170,2096689743.97,41950.6116531,0,0,0,0,0,22791,22790.998,22791,41,126,.00002609337,0,0,0,0,0
G0100070,1607711465.98,G0101170,2096689743.97,.212694208394,0,0,0,0,0,22791,22790.998,22791,41,126,1.3229626e-10,0,0,0,0,0
G0100090,1685071135.65,G0100090,1685071135.65,.609745742593,0,0,0,0,0,21455.998,21456.002,21456,309,338,3.6185163e-10,0,0,0,0,0
G0100090,1685071135.65,G0100090,1685071135.65,1685071135.37,21455.998,21456.002,21456,309,338,21455.998,21456.002,21456,309,338,1,1,1,1,1,1
G0100090,1685071135.65,G0100730,2910681662.58,.609745742593,0,0,0,0,0,21455.998,21456.002,21456,309,338,3.6185163e-10,0,0,0,0,0
G0100110,1621500979.98,G0100050,2342716427.73,.836149027108,0,0,0,0,0,30195.998,30196,30195.998,128,224,5.1566362e-10,0,0,0,0,0
G0100110,1621500979.98,G0100110,1621500979.98,1621500978.43,30195.998,30196,30195.998,128,224,30195.998,30196,30195.998,128,224,1,1,1,1,1,1
G0100110,1621500979.98,G0100110,1621500979.98,.391034039729,0,0,0,0,0,30195.998,30196,30195.998,128,224,2.4115560e-10,0,0,0,0,0
G0100110,1621500979.98,G0100110,1621500979.98,1.39924274657,0,0,0,0,0,30195.998,30196,30195.998,128,224,8.6293056e-10,0,0,0,0,0
G0100110,1621500979.98,G0100110,1621500979.98,.836149027108,0,0,0,0,0,30195.998,30196,30195.998,128,224,5.1566362e-10,0,0,0,0,0
G0100110,1621500979.98,G0101010,2071394565.39,1.39924274657,0,0,0,0,0,30195.998,30196,30195.998,128,224,8.6293056e-10,0,0,0,0,0
G0100110,1621500979.98,G0101130,1676717238.03,.391034039729,0,0,0,0,0,30195.998,30196,30195.998,128,224,2.4115560e-10,0,0,0,0,0
G0100130,2014835521.97,G0100130,2014835521.97,2014835516.94,29030,29030,29029.998,66,86,29030,29030,29029.998,66,86,1,1,1,1,1,1
G0100130,2014835521.97,G0100130,2014835521.97,.8815393749,0,0,0,0,0,29030,29030,29029.998,66,86,4.3752424e-10,0,0,0,0,0
G0100130,2014835521.97,G0100130,2014835521.97,3.71829631831,0,0,0,0,0,29030,29030,29029.998,66,86,1.8454590e-09,0,0,0,0,0
