gisjoin_1970,cnty_area_1970,gisjoin_1990,cnty_area_1990,cnty_part_area,cnty_part_pop_m2,cnty_part_pop_m3,cnty_part_pop_m4,cnty_part_pop_m5,cnty_part_pop_m6,cnty_pop_m2,cnty_pop_m3,cnty_pop_m4,cnty_pop_m5,cnty_pop_m6,m1_weight,m2_weight,m3_weight,m4_weight,m5_weight,m6_weight
G0100010,1565529772.77,G0100010,1565529772.77,1565529771.48,24460,24460,24460,1589,4915,24460,24460,24460,1589,4915,1,1,1,1,1,1
G0100030,4232265763.35,G0100030,4232265763.35,4232265761.61,59382.004,59382,59382,5347,14196,59382.004,59382,59382,5347,14196,1,1,1,1,1,1
G0100050,2342716427.73,G0100050,2342716427.73,.5085451300529999,0,0,0,0,0,22543.002,22543,22543,1209,3585,2.1707498e-10,0,0,0,0,0
G0100050,2342716427.73,G0100050,2342716427.73,2342716424.56,22543.002,22543,22543,1209,3585,22543.002,22543,22543,1209,3585,1,1,1,1,1,1
G0100050,2342716427.73,G0100050,2342716427.73,.836149027108,0,0,0,0,0,22543.002,22543,22543,1209,3585,3.5691430e-10,0,0,0,0,0
G0100050,2342716427.73,G0100050,2342716427.73,.361295548844,0,0,0,0,0,22543.002,22543,22543,1209,3585,1.5422078e-10,0,0,0,0,0
G0100050,2342716427.73,G0100050,2342716427.73,.707204585935,0,0,0,0,0,22543.002,22543,22543,1209,3585,3.0187375e-10,0,0,0,0,0
G0100050,2342716427.73,G0100110,1621500979.98,.836149027108,0,0,0,0,0,22543.002,22543,22543,1209,3585,3.5691430e-10,0,0,0,0,0
G0100050,2342716427.73,G0100450,1457342935.36,.361295548844,0,0,0,0,0,22543.002,22543,22543,1209,3585,1.5422078e-10,0,0,0,0,0
G0100050,2342716427.73,G0100670,1471981060.2,.707204585935,0,0,0,0,0,22543.002,22543,22543,1209,3585,3.0187375e-10,0,0,0,0,0
G0100050,2342716427.73,G0101130,1676717238.03,.5085451300529999,0,0,0,0,0,22543.002,22543,22543,1209,3585,2.1707498e-10,0,0,0,0,0
G0100070,1621774444.63,G0100070,1621774444.63,.212694208394,0,0,0,0,0,13812.001,13812,13812,139,1157,1.3114906e-10,0,0,0,0,0
G0100070,1621774444.63,G0100070,1621774444.63,1621774444.94,13812.001,13812,13812,139,1157,13812.001,13812,13812,139,1157,1,1,1,1,1,1
G0100070,1621774444.63,G0101170,2096689743.97,.212694208394,0,0,0,0,0,13812.001,13812,13812,139,1157,1.3114906e-10,0,0,0,0,0
G0100090,1685071135.65,G0100090,1685071135.65,.609745742593,0,0,0,0,0,26853.002,26852.998,26853,3252,5401,3.6185163e-10,0,0,0,0,0
G0100090,1685071135.65,G0100090,1685071135.65,1685071135.37,26853.002,26852.998,26853,3252,5401,26853.002,26852.998,26853,3252,5401,1,1,1,1,1,1
G0100090,1685071135.65,G0100730,2910681662.58,.609745742593,0,0,0,0,0,26853.002,26852.998,26853,3252,5401,3.6185163e-10,0,0,0,0,0
G0100110,1621500979.98,G0100050,2342716427.73,.836149027108,0,0,0,0,0,11824,11824,11824,537,1287,5.1566362e-10,0,0,0,0,0
G0100110,1621500979.98,G0100110,1621500979.98,.836149027108,0,0,0,0,0,11824,11824,11824,537,1287,5.1566362e-10,0,0,0,0,0
G0100110,1621500979.98,G0100110,1621500979.98,1.39924274657,0,0,0,0,0,11824,11824,11824,537,1287,8.6293056e-10,0,0,0,0,0
G0100110,1621500979.98,G0100110,1621500979.98,.391034039729,0,0,0,0,0,11824,11824,11824,537,1287,2.4115560e-10,0,0,0,0,0
G0100110,1621500979.98,G0100110,1621500979.98,1621500978.43,11824,11824,11824,537,1287,11824,11824,11824,537,1287,1,1,1,1,1,1
G0100110,1621500979.98,G0101010,2071394565.39,1.39924274657,0,0,0,0,0,11824,11824,11824,537,1287,8.6293056e-10,0,0,0,0,0
G0100110,1621500979.98,G0101130,1676717238.03,.391034039729,0,0,0,0,0,11824,11824,11824,537,1287,2.4115560e-10,0,0,0,0,0
G0100130,2014835521.97,G0100130,2014835521.97,.8815393749,0,0,0,0,0,22007,22007,22007,1124,1963,4.3752424e-10,0,0,0,0,0
G0100130,2014835521.97,G0100130,2014835521.97,3.71829631831,0,0,0,0,0,22007,22007,22007,1124,1963,1.8454590e-09,0,0,0,0,0
G0100130,2014835521.97,G0100130,2014835521.97,2014835516.94,22007,22007,22007,1124,1963,22007,22007,22007,1124,1963,1,1,1,1,1,1
G0100130,2014835521.97,G0100130,2014835521.97,.197359351331,0,0,0,0,0,22007,22007,22007,1124,1963,9.7953083e-11,0,0,0,0,0
G0100130,2014835521.97,G0100350,2208016289.69,.197359351331,0,0,0,0,0,22007,22007,22007,1124,1963,9.7953083e-11,0,0,0,0,0
G0100130,2014835521.97,G0100410,1582181145.37,.8815393749,0,0,0,0,0,22007,22007,22007,1124,1963,4.3752424e-10,0,0,0,0,0
G0100130,2014835521.97,G0101310,2350354980.74,3.71829631831,0,0,0,0,0,22007,22007,22007,1124,1963,1.8454590e-09,0,0,0,0,0
G0100150,1585923967.28,G0100150,1585923967.28,2.55138476395,0,0,0,0,0,103092,103092,103092,4082,21488,1.6087687e-09,0,0,0,0,0
