gisjoin_1820,cnty_area_1820,gisjoin_1990,cnty_area_1990,cnty_part_area,cnty_part_pop_m2,cnty_part_pop_m3,cnty_part_pop_m4,cnty_part_pop_m5,cnty_part_pop_m6,cnty_pop_m2,cnty_pop_m3,cnty_pop_m4,cnty_pop_m5,cnty_pop_m6,m1_weight,m2_weight,m3_weight,m4_weight,m5_weight,m6_weight
G0100130,2786716770.96,G0100410,1582181145.37,743890281.067,374.09448,373.91953,369.44812,0,0,1404.9999,1405,1405,1,1,.26694149,.26625943,.26613489,.26295239,0,0
G0100130,2786716770.96,G0101310,2350354980.74,3.71829631831,0,0,0,0,0,1404.9999,1405,1405,1,1,1.3342929e-09,0,0,0,0,0
G0100135,2688830099.9,G0100010,1565529772.77,221857889.683,301.08713,299.20932,307.75726,0,0,3676,3676,3676,2,2,.082510933,.081906185,.08139535,.083720692,0,0
G0100135,2688830099.9,G0100070,1621774444.63,1345801836.94,1847.5801,1839.3789,1884.1782,2,2,3676,3676,3676,2,2,.50051576,.50260609,.50037509,.5125621,1,1
G0100135,2688830099.9,G0100070,1621774444.63,.212694208394,0,0,0,0,0,3676,3676,3676,2,2,7.9102884e-11,0,0,0,0,0
G0100135,2688830099.9,G0100210,1814971185.03,864778769.816,1179.7141,1187.1853,1144.7101,0,0,3676,3676,3676,2,2,.32161897,.32092333,.32295573,.31140101,0,0
G0100135,2688830099.9,G0101050,1875372847.65,92123040.0508,127.27774,128.23256,131.95496,0,0,3676,3676,3676,2,2,.034261383,.034623977,.034883723,.035896342,0,0
G0100135,2688830099.9,G0101170,2096689743.97,.212694208394,0,0,0,0,0,3676,3676,3676,2,2,7.9102884e-11,0,0,0,0,0
G0100135,2688830099.9,G0101170,2096689743.97,164268560.603,220.34103,221.994,207.3996,0,0,3676,3676,3676,2,2,.06109295,.059940435,.0603901,.056419913,0,0
G0100250,2217038503.57,G0100230,2385019602.56,2.27125372329,0,0,0,0,0,5839,5839,5839,4,4,1.0244539e-09,0,0,0,0,0
G0100250,2217038503.57,G0100250,3244024782.63,2217038498.16,5839,5839,5839,4,4,5839,5839,5839,4,4,1,1,1,1,1,1
G0100250,2217038503.57,G0100250,3244024782.63,.11395702025,0,0,0,0,0,5839,5839,5839,4,4,5.1400561e-11,0,0,0,0,0
G0100250,2217038503.57,G0100250,3244024782.63,1.58519481195,0,0,0,0,0,5839,5839,5839,4,4,7.1500555e-10,0,0,0,0,0
G0100250,2217038503.57,G0100250,3244024782.63,.417812116084,0,0,0,0,0,5839,5839,5839,4,4,1.8845506e-10,0,0,0,0,0
G0100250,2217038503.57,G0100250,3244024782.63,2.27125372329,0,0,0,0,0,5839,5839,5839,4,4,1.0244539e-09,0,0,0,0,0
G0100250,2217038503.57,G0100910,2545604373.07,.11395702025,0,0,0,0,0,5839,5839,5839,4,4,5.1400561e-11,0,0,0,0,0
G0100250,2217038503.57,G0101290,2819355292.9,.417812116084,0,0,0,0,0,5839,5839,5839,4,4,1.8845506e-10,0,0,0,0,0
G0100350,3852667922.62,G0100350,2208016289.69,1.73329499792,0,0,0,0,0,5713,5713,5713,2,2,4.4989473e-10,0,0,0,0,0
G0100350,3852667922.62,G0100350,2208016289.69,2151921439.95,3191.2056,3171.8862,3077.7505,2,2,5713,5713,5713,2,2,.55855358,.55858666,.55520499,.53872752,1,1
G0100350,3852667922.62,G0100350,2208016289.69,.242704038898,0,0,0,0,0,5713,5713,5713,2,2,6.2996358e-11,0,0,0,0,0
G0100350,3852667922.62,G0100530,2468176988.57,1.73329499792,0,0,0,0,0,5713,5713,5713,2,2,4.4989473e-10,0,0,0,0,0
G0100350,3852667922.62,G0100530,2468176988.57,1700746473.23,2521.7944,2541.1135,2635.2498,0,0,5713,5713,5713,2,2,.44144642,.44141334,.44479495,.46127251,0,0
G0100350,3852667922.62,G0100990,2679448014.38,.242704038898,0,0,0,0,0,5713,5713,5713,2,2,6.2996358e-11,0,0,0,0,0
G0100375,1618285857.26,G0100430,1954996982.88,71118434.59819999,240.40865,248.69858,214.95908,0,0,5263,5263,5263,0,0,.043946769,.045679014,.047254149,.04084345,,
G0100375,1618285857.26,G0101030,1551567060.62,1547167426.98,5022.5913,5014.3013,5048.041,0,0,5263,5263,5263,0,0,.95605326,.95432097,.9527458,.95915657,,
G0100470,2831248612.88,G0100470,2572865998.94,1.81001155568,0,0,0,0,0,6003.0005,6003,6003,2,2,6.3929800e-10,0,0,0,0,0
G0100470,2831248612.88,G0100470,2572865998.94,.33435967109,0,0,0,0,0,6003.0005,6003,6003,2,2,1.1809619e-10,0,0,0,0,0
G0100470,2831248612.88,G0100470,2572865998.94,2443234689.03,5179.5986,5173.7505,5205.0352,1,1,6003.0005,6003,6003,2,2,.86295307,.86283493,.86186081,.86707234,.5,.5
G0100470,2831248612.88,G0100850,1877857235.2,217857171.743,467.79373,471.11615,446.54688,1,1,6003.0005,6003,6003,2,2,.076947384,.077926651,.078480117,.074387282,.5,.5
G0100470,2831248612.88,G0100850,1877857235.2,1.81001155568,0,0,0,0,0,6003.0005,6003,6003,2,2,6.3929800e-10,0,0,0,0,0
G0100470,2831248612.88,G0100910,2545604373.07,22130705.626,40.21756,40.503197,39.552414,0,0,6003.0005,6003,6003,2,2,.0078165885,.0066995765,.0067471592,.0065887747,0,0
G0100470,2831248612.88,G0101050,1875372847.65,90630867.7411,190.50424,191.85725,187.43433,0,0,6003.0005,6003,6003,2,2,.032010917,.031734835,.03196023,.031223442,0,0
G0100470,2831248612.88,G0101310,2350354980.74,57395156.1771,124.88611,125.77309,124.43131,0,0,6003.0005,6003,6003,2,2,.02027203,.020803947,.020951705,.020728188,0,0
G0100470,2831248612.88,G0101310,2350354980.74,.33435967109,0,0,0,0,0,6003.0005,6003,6003,2,2,1.1809619e-10,0,0,0,0,0
G0100590,1631444381.7,G0100330,1615154455.12,674154164.025,2060.5264,2045.0186,2222.0637,0,0,4988,4988,4988,0,0,.41322535,.4130967,.40998769,.4454819,,
G0100590,1631444381.7,G0100590,1674467067.84,957290215.103,2927.4736,2942.9814,2765.9363,0,0,4988,4988,4988,0,0,.58677465,.58690327,.59001231,.5545181,,
G0100630,2458577269.59,G0100630,1709245829.12,.248348200004,0,0,0,0,0,4553.9995,4554,4554,6,6,1.0101298e-10,0,0,0,0,0
G0100630,2458577269.59,G0100630,1709245829.12,1.01011875788,0,0,0,0,0,4553.9995,4554,4554,6,6,4.1085499e-10,0,0,0,0,0
G0100630,2458577269.59,G0100630,1709245829.12,1494294591.15,2763.8706,2731.6311,2742.658,2,2,4553.9995,4554,4554,6,6,.60778832,.60691059,.59983116,.60225254,.33333334,.33333334
G0100630,2458577269.59,G0100650,1700275044.82,962224082.527,1782.7242,1814.6797,1803.3993,4,4,4553.9995,4554,4554,6,6,.39137435,.39146343,.39848039,.39600337,.66666669,.66666669
G0100630,2458577269.59,G0100650,1700275044.82,.248348200004,0,0,0,0,0,4553.9995,4554,4554,6,6,1.0101298e-10,0,0,0,0,0
G0100630,2458577269.59,G0101070,2305249596.09,2058592.41447,7.4048777,7.6893206,7.9426789,0,0,4553.9995,4554,4554,6,6,.00083731045,.0016260163,.0016884762,.0017441105,0,0
G0100630,2458577269.59,G0101190,2365464600.9,1.01011875788,0,0,0,0,0,4553.9995,4554,4554,6,6,4.1085499e-10,0,0,0,0,0
G0100670,14093821080.8,G0100050,2342716427.73,.361295548844,0,0,0,0,0,2638,2638,2638,10,10,2.5635032e-11,0,0,0,0,0
G0100670,14093821080.8,G0100050,2342716427.73,.707204585935,0,0,0,0,0,2638,2638,2638,10,10,5.0178344e-11,0,0,0,0,0
G0100670,14093821080.8,G0100050,2342716427.73,1178484880.26,219.73975,219.81738,201.86147,1,1,2638,2638,2638,10,10,.083617128,.083297856,.083327286,.076520644,.1,.1
G0100670,14093821080.8,G0100110,1621500979.98,142480582.296,26.952745,25.658125,23.385433,0,0,2638,2638,2638,10,10,.010109436,.010217113,.0097263549,.008864834,0,0
G0100670,14093821080.8,G0100310,1762457696.71,1.41718526139,0,0,0,0,0,2638,2638,2638,10,10,1.0055366e-10,0,0,0,0,0
G0100670,14093821080.8,G0100310,1762457696.71,.942160785162,0,0,0,0,0,2638,2638,2638,10,10,6.6849207e-11,0,0,0,0,0
G0100670,14093821080.8,G0100310,1762457696.71,.6857180360839999,0,0,0,0,0,2638,2638,2638,10,10,4.8653807e-11,0,0,0,0,0
G0100670,14093821080.8,G0100310,1762457696.71,1762457693.68,329.42245,336.23633,336.18994,1,1,2638,2638,2638,10,10,.1250518,.12487584,.12745881,.12744123,.1,.1
G0100670,14093821080.8,G0100350,2208016289.69,28103878.0844,5.4279838,5.5528779,5.846365,0,0,2638,2638,2638,10,10,.0019940566,.0020576133,.0021049576,.0022162111,0,0
G0100670,14093821080.8,G0100350,2208016289.69,.413984698838,0,0,0,0,0,2638,2638,2638,10,10,2.9373490e-11,0,0,0,0,0
G0100670,14093821080.8,G0100390,2703631223.29,1.41718526139,0,0,0,0,0,2638,2638,2638,10,10,1.0055366e-10,0,0,0,0,0
G0100670,14093821080.8,G0100390,2703631223.29,.413984698838,0,0,0,0,0,2638,2638,2638,10,10,2.9373490e-11,0,0,0,0,0
G0100670,14093821080.8,G0100390,2703631223.29,.375620362788,0,0,0,0,0,2638,2638,2638,10,10,2.6651421e-11,0,0,0,0,0
G0100670,14093821080.8,G0100390,2703631223.29,2703631220.74,506.86136,508.94998,523.32648,5,5,2638,2638,2638,10,10,.19183096,.19213849,.19293024,.19838001,.5,.5
G0100670,14093821080.8,G0100410,1582181145.37,.375620362788,0,0,0,0,0,2638,2638,2638,10,10,2.6651421e-11,0,0,0,0,0
G0100670,14093821080.8,G0100410,1582181145.37,745294928.7410001,139.81737,135.18385,129.34448,0,0,2638,2638,2638,10,10,.052880969,.053001277,.051244825,.049031269,0,0
G0100670,14093821080.8,G0100410,1582181145.37,.6857180360839999,0,0,0,0,0,2638,2638,2638,10,10,4.8653807e-11,0,0,0,0,0
G0100670,14093821080.8,G0100450,1457342935.36,1457342931.67,272.70938,276.68649,275.36203,1,1,2638,2638,2638,10,10,.10340296,.10337733,.10488494,.10438288,.1,.1
G0100670,14093821080.8,G0100450,1457342935.36,1.9154492892,0,0,0,0,0,2638,2638,2638,10,10,1.3590702e-10,0,0,0,0,0
G0100670,14093821080.8,G0100450,1457342935.36,.774720562516,0,0,0,0,0,2638,2638,2638,10,10,5.4968811e-11,0,0,0,0,0
G0100670,14093821080.8,G0100450,1457342935.36,.361295548844,0,0,0,0,0,2638,2638,2638,10,10,2.5635032e-11,0,0,0,0,0
G0100670,14093821080.8,G0100610,1499378495.07,1499378493.73,280.19626,282.23938,302.30231,0,0,2638,2638,2638,10,10,.10638552,.10621541,.10698991,.11459526,0,0
G0100670,14093821080.8,G0100610,1499378495.07,.942160785162,0,0,0,0,0,2638,2638,2638,10,10,6.6849207e-11,0,0,0,0,0
G0100670,14093821080.8,G0100670,1471981060.2,1420832813.19,266.34555,265.19778,260.60916,2,2,2638,2638,2638,10,10,.10081246,.10096496,.10052986,.09879043,.2,.2
G0100670,14093821080.8,G0100670,1471981060.2,.774720562516,0,0,0,0,0,2638,2638,2638,10,10,5.4968811e-11,0,0,0,0,0
G0100670,14093821080.8,G0100670,1471981060.2,.707204585935,0,0,0,0,0,2638,2638,2638,10,10,5.0178344e-11,0,0,0,0,0
G0100670,14093821080.8,G0100690,1506503504.95,1.9154492892,0,0,0,0,0,2638,2638,2638,10,10,1.3590702e-10,0,0,0,0,0
G0100670,14093821080.8,G0100690,1506503504.95,1506503503.06,282.62949,282.23938,299.03006,0,0,2638,2638,2638,10,10,.10689106,.10713779,.10698991,.11335484,0,0
G0100670,14093821080.8,G0101090,1740741149.16,1649310133.22,307.89767,300.23837,280.74222,0,0,2638,2638,2638,10,10,.11702363,.11671633,.11381288,.10642237,0,0
G0100710,2957493096.13,G0100710,2918161775.88,.495360258473,0,0,0,0,0,8751,8751,8751,2,2,1.6749330e-10,0,0,0,0,0
G0100710,2957493096.13,G0100710,2918161775.88,.3154448018,0,0,0,0,0,8751,8751,8751,2,2,1.0665952e-10,0,0,0,0,0
G0100710,2957493096.13,G0100710,2918161775.88,2043375806.53,6034.9683,5915.5552,5799.0313,1,1,8751,8751,8751,2,2,.69091481,.68963182,.67598617,.66267067,.5,.5
G0100710,2957493096.13,G0100890,2105290711.2,.712409283406,0,0,0,0,0,8751,8751,8751,2,2,2.4088281e-10,0,0,0,0,0
G0100710,2957493096.13,G0100890,2105290711.2,.495360258473,0,0,0,0,0,8751,8751,8751,2,2,1.6749330e-10,0,0,0,0,0
G0100710,2957493096.13,G0100890,2105290711.2,514915635.764,1533.8632,1736.1233,1819.1726,1,1,8751,8751,8751,2,2,.17410544,.17527862,.19839142,.20788169,.5,.5
G0100710,2957493096.13,G0100890,2105290711.2,1.82747495553,0,0,0,0,0,8751,8751,8751,2,2,6.1791350e-10,0,0,0,0,0
G0100710,2957493096.13,G0100950,1614161926.26,.0805207790098,0,0,0,0,0,8751,8751,8751,2,2,2.7226024e-11,0,0,0,0,0
G0100710,2957493096.13,G0100950,1614161926.26,.3154448018,0,0,0,0,0,8751,8751,8751,2,2,1.0665952e-10,0,0,0,0,0
G0100710,2957493096.13,G0100950,1614161926.26,399201649.376,1182.1681,1099.3213,1132.796,0,0,8751,8751,8751,2,2,.13497974,.13508949,.12562236,.12944761,0,0
G0100710,2957493096.13,G0100950,1614161926.26,.712409283406,0,0,0,0,0,8751,8751,8751,2,2,2.4088281e-10,0,0,0,0,0
G0100715,33311910087.3,G0100050,2342716427.73,.836149027108,0,0,0,0,0,0,0,0,960,1541,2.5100602e-11,,,,0,0
G0100715,33311910087.3,G0100050,2342716427.73,.5085451300529999,0,0,0,0,0,0,0,0,960,1541,1.5266165e-11,,,,0,0
G0100715,33311910087.3,G0100050,2342716427.73,1143074194.87,0,0,0,0,0,0,0,0,960,1541,.034314279,,,,0,0
G0100715,33311910087.3,G0100090,1685071135.65,48791606.4329,0,0,0,0,0,0,0,0,960,1541,.0014646895,,,,0,0
G0100715,33311910087.3,G0100110,1621500979.98,.836149027108,0,0,0,0,0,0,0,0,960,1541,2.5100602e-11,,,,0,0
G0100715,33311910087.3,G0100110,1621500979.98,.391034039729,0,0,0,0,0,0,0,0,960,1541,1.1738566e-11,,,,0,0
G0100715,33311910087.3,G0100110,1621500979.98,683824951.232,0,0,0,1,1,0,0,0,960,1541,.020527942,,,,.0010416667,.00064892927
G0100715,33311910087.3,G0100150,1585923967.28,2.55138476395,0,0,0,0,0,0,0,0,960,1541,7.6590768e-11,,,,0,0
G0100715,33311910087.3,G0100150,1585923967.28,.6020080717339999,0,0,0,0,0,0,0,0,960,1541,1.8071857e-11,,,,0,0
G0100715,33311910087.3,G0100150,1585923967.28,1585923964.44,0,0,0,0,0,0,0,0,960,1541,.047608316,,,,0,0
G0100715,33311910087.3,G0100170,1562061547.49,1562061547.6,0,0,0,946,1527,0,0,0,960,1541,.046891984,,,,.98541665,.990915
G0100715,33311910087.3,G0100170,1562061547.49,.0104279273913,0,0,0,0,0,0,0,0,960,1541,3.1303901e-13,,,,0,0
G0100715,33311910087.3,G0100190,1553882838.62,1553882837.04,0,0,0,1,1,0,0,0,960,1541,.046646465,,,,.0010416667,.00064892927
G0100715,33311910087.3,G0100190,1553882838.62,.243613792501,0,0,0,0,0,0,0,0,960,1541,7.3131137e-12,,,,0,0
G0100715,33311910087.3,G0100230,2385019602.56,1535771012.09,0,0,0,0,0,0,0,0,960,1541,.046102762,,,,0,0
G0100715,33311910087.3,G0100230,2385019602.56,1.15286902913,0,0,0,0,0,0,0,0,960,1541,3.4608313e-11,,,,0,0
G0100715,33311910087.3,G0100270,1569554966.06,1.82046574773,0,0,0,0,0,0,0,0,960,1541,5.4649094e-11,,,,0,0
G0100715,33311910087.3,G0100270,1569554966.06,.0749430139997,0,0,0,0,0,0,0,0,960,1541,2.2497364e-12,,,,0,0
G0100715,33311910087.3,G0100270,1569554966.06,1.03083331904,0,0,0,0,0,0,0,0,960,1541,3.0944889e-11,,,,0,0
G0100715,33311910087.3,G0100270,1569554966.06,1569554963.49,0,0,0,0,0,0,0,0,960,1541,.047116932,,,,0,0
G0100715,33311910087.3,G0100290,1453048943.35,1453048943.1,0,0,0,1,1,0,0,0,960,1541,.043619502,,,,.0010416667,.00064892927
G0100715,33311910087.3,G0100290,1453048943.35,2.55138476395,0,0,0,0,0,0,0,0,960,1541,7.6590768e-11,,,,0,0
G0100715,33311910087.3,G0100290,1453048943.35,.032580675296,0,0,0,0,0,0,0,0,960,1541,9.7804881e-13,,,,0,0
G0100715,33311910087.3,G0100290,1453048943.35,1.03083331904,0,0,0,0,0,0,0,0,960,1541,3.0944889e-11,,,,0,0
G0100715,33311910087.3,G0100330,1615154455.12,757262299.41,0,0,0,0,0,0,0,0,960,1541,.022732479,,,,0,0
G0100715,33311910087.3,G0100370,1725878253.32,.0383706278592,0,0,0,0,0,0,0,0,960,1541,1.1518591e-12,,,,0,0
G0100715,33311910087.3,G0100370,1725878253.32,1725878252.3,0,0,0,0,0,0,0,0,960,1541,.051809646,,,,0,0
G0100715,33311910087.3,G0100370,1725878253.32,.228769885209,0,0,0,0,0,0,0,0,960,1541,6.8675105e-12,,,,0,0
G0100715,33311910087.3,G0100430,1954996982.88,3737251.33671,0,0,0,0,0,0,0,0,960,1541,.00011218964,,,,0,0
G0100715,33311910087.3,G0100490,2016714373.85,2016714372.77,0,0,0,0,0,0,0,0,960,1541,.060540341,,,,0,0
G0100715,33311910087.3,G0100490,2016714373.85,.243613792501,0,0,0,0,0,0,0,0,960,1541,7.3131137e-12,,,,0,0
G0100715,33311910087.3,G0100490,2016714373.85,1.2932814562,0,0,0,0,0,0,0,0,960,1541,3.8823396e-11,,,,0,0
G0100715,33311910087.3,G0100510,1702196113.47,.138732552925,0,0,0,0,0,0,0,0,960,1541,4.1646530e-12,,,,0,0
G0100715,33311910087.3,G0100510,1702196113.47,997033606.323,0,0,0,1,1,0,0,0,960,1541,.029930245,,,,.0010416667,.00064892927
G0100715,33311910087.3,G0100510,1702196113.47,.228769885209,0,0,0,0,0,0,0,0,960,1541,6.8675105e-12,,,,0,0
G0100715,33311910087.3,G0100550,1421280067.1,895887869.24,0,0,0,0,0,0,0,0,960,1541,.026893921,,,,0,0
G0100715,33311910087.3,G0100590,1674467067.84,717176850.985,0,0,0,0,0,0,0,0,960,1541,.021529142,,,,0,0
G0100715,33311910087.3,G0100630,1709245829.12,1.01011875788,0,0,0,0,0,0,0,0,960,1541,3.0323050e-11,,,,0,0
G0100715,33311910087.3,G0100670,1471981060.2,51148245.0857,0,0,0,0,0,0,0,0,960,1541,.0015354342,,,,0,0
G0100715,33311910087.3,G0100710,2918161775.88,874785966.969,0,0,0,0,0,0,0,0,960,1541,.026260456,,,,0,0
G0100715,33311910087.3,G0100810,1594298714.23,1594298714.22,0,0,0,2,2,0,0,0,960,1541,.047859721,,,,.0020833334,.0012978585
G0100715,33311910087.3,G0100810,1594298714.23,.0104279273913,0,0,0,0,0,0,0,0,960,1541,3.1303901e-13,,,,0,0
G0100715,33311910087.3,G0100810,1594298714.23,1.59639809618,0,0,0,0,0,0,0,0,960,1541,4.7922742e-11,,,,0,0
G0100715,33311910087.3,G0100870,1588321606.61,.273295606324,0,0,0,0,0,0,0,0,960,1541,8.2041414e-12,,,,0,0
G0100715,33311910087.3,G0100870,1588321606.61,1588321605.64,0,0,0,0,0,0,0,0,960,1541,.047680292,,,,0,0
G0100715,33311910087.3,G0100910,2545604373.07,1.15286902913,0,0,0,0,0,0,0,0,960,1541,3.4608313e-11,,,,0,0
G0100715,33311910087.3,G0100910,2545604373.07,1.44132013056,0,0,0,0,0,0,0,0,960,1541,4.3267410e-11,,,,0,0
G0100715,33311910087.3,G0100930,1925864760.34,261812173.73,0,0,0,0,0,0,0,0,960,1541,.0078594163,,,,0,0
G0100715,33311910087.3,G0100950,1614161926.26,995313299.893,0,0,0,0,0,0,0,0,960,1541,.029878601,,,,0,0
G0100715,33311910087.3,G0100950,1614161926.26,1.2932814562,0,0,0,0,0,0,0,0,960,1541,3.8823396e-11,,,,0,0
G0100715,33311910087.3,G0100950,1614161926.26,.0805207790098,0,0,0,0,0,0,0,0,960,1541,2.4171769e-12,,,,0,0
G0100715,33311910087.3,G0101010,2071394565.39,.273295606324,0,0,0,0,0,0,0,0,960,1541,8.2041414e-12,,,,0,0
G0100715,33311910087.3,G0101030,1551567060.62,4399632.66175,0,0,0,0,0,0,0,0,960,1541,.00013207387,,,,0,0
G0100715,33311910087.3,G0101070,2305249596.09,183553013.638,0,0,0,0,0,0,0,0,960,1541,.0055101318,,,,0,0
G0100715,33311910087.3,G0101110,1512851496.1,.032580675296,0,0,0,0,0,0,0,0,960,1541,9.7804881e-13,,,,0,0
G0100715,33311910087.3,G0101110,1512851496.1,.0749430139997,0,0,0,0,0,0,0,0,960,1541,2.2497364e-12,,,,0,0
