gisjoin_1980,cnty_area_1980,gisjoin_1990,cnty_area_1990,cnty_part_area,cnty_part_pop_m2,cnty_part_pop_m3,cnty_part_pop_m4,cnty_part_pop_m5,cnty_part_pop_m6,cnty_pop_m2,cnty_pop_m3,cnty_pop_m4,cnty_pop_m5,cnty_pop_m6,m1_weight,m2_weight,m3_weight,m4_weight,m5_weight,m6_weight
G0100010,1565529772.77,G0100010,1565529772.77,1565529771.48,32259,32259.002,32259,2251,7772,32259,32259.002,32259,2251,7772,1,1,1,1,1,1
G0100030,4232265763.35,G0100030,4232265763.35,4232265761.61,78556,78556,78556,7416,24296,78556,78556,78556,7416,24296,1,1,1,1,1,1
G0100050,2342716427.73,G0100050,2342716427.73,2342716424.56,24756,24756,24756,1708,5507,24756,24756,24756,1708,5507,1,1,1,1,1,1
G0100050,2342716427.73,G0100050,2342716427.73,.361295548844,0,0,0,0,0,24756,24756,24756,1708,5507,1.5422078e-10,0,0,0,0,0
G0100050,2342716427.73,G0100050,2342716427.73,.836149027108,0,0,0,0,0,24756,24756,24756,1708,5507,3.5691430e-10,0,0,0,0,0
G0100050,2342716427.73,G0100050,2342716427.73,.707204585935,0,0,0,0,0,24756,24756,24756,1708,5507,3.0187375e-10,0,0,0,0,0
G0100050,2342716427.73,G0100050,2342716427.73,.5085451300529999,0,0,0,0,0,24756,24756,24756,1708,5507,2.1707498e-10,0,0,0,0,0
G0100050,2342716427.73,G0100110,1621500979.98,.836149027108,0,0,0,0,0,24756,24756,24756,1708,5507,3.5691430e-10,0,0,0,0,0
G0100050,2342716427.73,G0100450,1457342935.36,.361295548844,0,0,0,0,0,24756,24756,24756,1708,5507,1.5422078e-10,0,0,0,0,0
G0100050,2342716427.73,G0100670,1471981060.2,.707204585935,0,0,0,0,0,24756,24756,24756,1708,5507,3.0187375e-10,0,0,0,0,0
G0100050,2342716427.73,G0101130,1676717238.03,.5085451300529999,0,0,0,0,0,24756,24756,24756,1708,5507,2.1707498e-10,0,0,0,0,0
G0100070,1621774444.63,G0100070,1621774444.63,1621774444.94,15723,15723.001,15723,182,1784,15723,15723.001,15723,182,1784,1,1,1,1,1,1
G0100070,1621774444.63,G0100070,1621774444.63,.212694208394,0,0,0,0,0,15723,15723.001,15723,182,1784,1.3114906e-10,0,0,0,0,0
G0100070,1621774444.63,G0101170,2096689743.97,.212694208394,0,0,0,0,0,15723,15723.001,15723,182,1784,1.3114906e-10,0,0,0,0,0
G0100090,1685071135.65,G0100090,1685071135.65,.609745742593,0,0,0,0,0,36459,36459,36459,4560,8149,3.6185163e-10,0,0,0,0,0
G0100090,1685071135.65,G0100090,1685071135.65,1685071135.37,36459,36459,36459,4560,8149,36459,36459,36459,4560,8149,1,1,1,1,1,1
G0100090,1685071135.65,G0100730,2910681662.58,.609745742593,0,0,0,0,0,36459,36459,36459,4560,8149,3.6185163e-10,0,0,0,0,0
G0100110,1621500979.98,G0100050,2342716427.73,.836149027108,0,0,0,0,0,10596,10596,10596,712,1870,5.1566362e-10,0,0,0,0,0
G0100110,1621500979.98,G0100110,1621500979.98,1.39924274657,0,0,0,0,0,10596,10596,10596,712,1870,8.6293056e-10,0,0,0,0,0
G0100110,1621500979.98,G0100110,1621500979.98,.836149027108,0,0,0,0,0,10596,10596,10596,712,1870,5.1566362e-10,0,0,0,0,0
G0100110,1621500979.98,G0100110,1621500979.98,1621500978.43,10596,10596,10596,712,1870,10596,10596,10596,712,1870,1,1,1,1,1,1
G0100110,1621500979.98,G0100110,1621500979.98,.391034039729,0,0,0,0,0,10596,10596,10596,712,1870,2.4115560e-10,0,0,0,0,0
G0100110,1621500979.98,G0101010,2071394565.39,1.39924274657,0,0,0,0,0,10596,10596,10596,712,1870,8.6293056e-10,0,0,0,0,0
G0100110,1621500979.98,G0101130,1676717238.03,.391034039729,0,0,0,0,0,10596,10596,10596,712,1870,2.4115560e-10,0,0,0,0,0
G0100130,2014835521.97,G0100130,2014835521.97,3.71829631831,0,0,0,0,0,21679.998,21680,21680,1500,2835,1.8454590e-09,0,0,0,0,0
G0100130,2014835521.97,G0100130,2014835521.97,.8815393749,0,0,0,0,0,21679.998,21680,21680,1500,2835,4.3752424e-10,0,0,0,0,0
G0100130,2014835521.97,G0100130,2014835521.97,.197359351331,0,0,0,0,0,21679.998,21680,21680,1500,2835,9.7953083e-11,0,0,0,0,0
G0100130,2014835521.97,G0100130,2014835521.97,2014835516.94,21679.998,21680,21680,1500,2835,21679.998,21680,21680,1500,2835,1,1,1,1,1,1
G0100130,2014835521.97,G0100350,2208016289.69,.197359351331,0,0,0,0,0,21679.998,21680,21680,1500,2835,9.7953083e-11,0,0,0,0,0
G0100130,2014835521.97,G0100410,1582181145.37,.8815393749,0,0,0,0,0,21679.998,21680,21680,1500,2835,4.3752424e-10,0,0,0,0,0
G0100130,2014835521.97,G0101310,2350354980.74,3.71829631831,0,0,0,0,0,21679.998,21680,21680,1500,2835,1.8454590e-09,0,0,0,0,0
G0100150,1585923967.28,G0100150,1585923967.28,2.55138476395,0,0,0,0,0,119761,119761,119761,4994,27580,1.6087687e-09,0,0,0,0,0
G0100150,1585923967.28,G0100150,1585923967.28,1585923964.44,119761,119761,119761,4994,27580,119761,119761,119761,4994,27580,1,1,1,1,1,1
G0100150,1585923967.28,G0100150,1585923967.28,.6020080717339999,0,0,0,0,0,119761,119761,119761,4994,27580,3.7959452e-10,0,0,0,0,0
G0100150,1585923967.28,G0100290,1453048943.35,2.55138476395,0,0,0,0,0,119761,119761,119761,4994,27580,1.6087687e-09,0,0,0,0,0
G0100150,1585923967.28,G0101210,1969058655.63,.6020080717339999,0,0,0,0,0,119761,119761,119761,4994,27580,3.7959452e-10,0,0,0,0,0
G0100170,1562061547.49,G0100170,1562061547.49,.0104279273913,0,0,0,0,0,39191,39191,39191,2431,10222,6.6757468e-12,0,0,0,0,0
