gisjoin_1860,cnty_area_1860,gisjoin_1990,cnty_area_1990,cnty_part_area,cnty_part_pop_m2,cnty_part_pop_m3,cnty_part_pop_m4,cnty_part_pop_m5,cnty_part_pop_m6,cnty_pop_m2,cnty_pop_m3,cnty_pop_m4,cnty_pop_m5,cnty_pop_m6,m1_weight,m2_weight,m3_weight,m4_weight,m5_weight,m6_weight
G0100010,2553623524.51,G0100010,1565529772.77,1565529771.6,10262.563,10273.999,10469.873,18,21,16739,16739,16739,35,38,.61306208,.6130929,.61377615,.62547779,.51428574,.55263156
G0100010,2553623524.51,G0100210,1814971185.03,556927123.272,3674.575,3754.0933,3370.6436,0,0,16739,16739,16739,35,38,.21809289,.21952178,.22427225,.2013647,0,0
G0100010,2553623524.51,G0100510,1702196113.47,431166625.062,2801.8633,2710.9082,2898.4827,17,17,16739,16739,16739,35,38,.16884503,.16738534,.16195162,.17315745,.48571429,.44736841
G0100010,2553623524.51,G0100510,1702196113.47,.407571129567,0,0,0,0,0,16739,16739,16739,35,38,1.5960502e-10,0,0,0,0,0
G0100010,2553623524.51,G0101010,2071394565.39,.407571129567,0,0,0,0,0,16739,16739,16739,35,38,1.5960502e-10,0,0,0,0,0
G0100030,4999696274.53,G0100030,4232265763.35,4232265761.65,6372.9331,6226.5015,6325.2061,18,22,7530.0005,7530,7530,18,22,.84650457,.84633899,.82689261,.84000081,1,1
G0100030,4999696274.53,G0100530,2468176988.57,767430511.071,1157.0673,1303.4983,1204.7941,0,0,7530.0005,7530,7530,18,22,.15349543,.15366098,.17310734,.15999921,0,0
G0100030,4999696274.53,G0100970,3251206069.42,.606372914655,0,0,0,0,0,7530.0005,7530,7530,18,22,1.2128196e-10,0,0,0,0,0
G0100050,2551271787.32,G0100050,2342716427.73,2342716424.56,28322.875,28365.58,28455.906,39,55,30812.002,30811.998,30812,40,56,.91825438,.91921568,.92060179,.92353326,.97500002,.98214287
G0100050,2551271787.32,G0100050,2342716427.73,.5085451300529999,0,0,0,0,0,30812.002,30811.998,30812,40,56,1.9933005e-10,0,0,0,0,0
G0100050,2551271787.32,G0100050,2342716427.73,.836149027108,0,0,0,0,0,30812.002,30811.998,30812,40,56,3.2773811e-10,0,0,0,0,0
G0100050,2551271787.32,G0100050,2342716427.73,.707204585935,0,0,0,0,0,30812.002,30811.998,30812,40,56,2.7719688e-10,0,0,0,0,0
G0100050,2551271787.32,G0100050,2342716427.73,.361295548844,0,0,0,0,0,30812.002,30811.998,30812,40,56,1.4161390e-10,0,0,0,0,0
G0100050,2551271787.32,G0100110,1621500979.98,.836149027108,0,0,0,0,0,30812.002,30811.998,30812,40,56,3.2773811e-10,0,0,0,0,0
G0100050,2551271787.32,G0100110,1621500979.98,208084266.055,2489.1262,2446.4187,2356.0928,1,1,30812.002,30811.998,30812,40,56,.081560992,.080784306,.079398252,.076466724,.025,.017857144
G0100050,2551271787.32,G0100450,1457342935.36,.361295548844,0,0,0,0,0,30812.002,30811.998,30812,40,56,1.4161390e-10,0,0,0,0,0
G0100050,2551271787.32,G0100670,1471981060.2,.707204585935,0,0,0,0,0,30812.002,30811.998,30812,40,56,2.7719688e-10,0,0,0,0,0
G0100050,2551271787.32,G0101130,1676717238.03,.5085451300529999,0,0,0,0,0,30812.002,30811.998,30812,40,56,1.9933005e-10,0,0,0,0,0
G0100050,2551271787.32,G0101130,1676717238.03,471093.66454,0,0,0,0,0,30812.002,30811.998,30812,40,56,.00018465052,0,0,0,0,0
G0100070,2201290777.37,G0100070,1621774444.63,1598750278.85,8655.082,8626.9551,8718.0771,4,4,11894.001,11894,11894,6,6,.72627854,.72768468,.72531992,.73298109,.66666669,.66666669
G0100070,2201290777.37,G0100070,1621774444.63,.0333161843046,0,0,0,0,0,11894.001,11894,11894,6,6,1.5134840e-11,0,0,0,0,0
G0100070,2201290777.37,G0100070,1621774444.63,.212694208394,0,0,0,0,0,11894.001,11894,11894,6,6,9.6622495e-11,0,0,0,0,0
G0100070,2201290777.37,G0100210,1814971185.03,601038968.1670001,3233.5298,3261.6089,3170.1558,2,2,11894.001,11894,11894,6,6,.27303934,.27186224,.27422303,.26653403,.33333334,.33333334
G0100070,2201290777.37,G0101170,2096689743.97,1501530.11882,5.3892164,5.4360147,5.767571,0,0,11894.001,11894,11894,6,6,.00068211346,.00045310374,.0004570384,.00048491432,0,0
G0100070,2201290777.37,G0101170,2096689743.97,.212694208394,0,0,0,0,0,11894.001,11894,11894,6,6,9.6622495e-11,0,0,0,0,0
G0100090,2452013534.31,G0100090,1685071135.65,1454832817.11,6426.0615,6424.2524,6430.4019,0,0,10865.001,10865,10864.999,0,0,.59332168,.59144604,.59127957,.59184557,,
G0100090,2452013534.31,G0100090,1685071135.65,.609745742593,0,0,0,0,0,10865.001,10865,10864.999,0,0,2.4867144e-10,0,0,0,,
G0100090,2452013534.31,G0100430,1954996982.88,913978613.326,4053.9065,4055.5583,4098.8545,0,0,10865.001,10865,10864.999,0,0,.37274614,.37311608,.37326813,.37725309,,
G0100090,2452013534.31,G0100550,1421280067.1,.118399954639,0,0,0,0,0,10865.001,10865,10864.999,0,0,4.8286826e-11,0,0,0,,
G0100090,2452013534.31,G0100550,1421280067.1,73582102.03,336.35031,336.48737,295.47192,0,0,10865.001,10865,10864.999,0,0,.030008849,.030957228,.030969845,.027194841,,
G0100090,2452013534.31,G0100730,2910681662.58,.609745742593,0,0,0,0,0,10865.001,10865,10864.999,0,0,2.4867144e-10,0,0,0,,
G0100090,2452013534.31,G0101150,1692864873.74,9620000.38497,48.682281,48.702118,40.271198,0,0,10865.001,10865,10864.999,0,0,.0039233062,.0044806516,.0044824774,.0037065074,,
G0100090,2452013534.31,G0101150,1692864873.74,.118399954639,0,0,0,0,0,10865.001,10865,10864.999,0,0,4.8286826e-11,0,0,0,,
G0100090,2452013534.31,G0101150,1692864873.74,.0142770357663,0,0,0,0,0,10865.001,10865,10864.999,0,0,5.8225764e-12,0,0,0,,
G0100130,2591097954.96,G0100130,2014835521.97,.197359351331,0,0,0,0,0,18122,18122,18122,18,20,7.6168231e-11,0,0,0,0,0
G0100130,2591097954.96,G0100130,2014835521.97,2005610433.94,14012.576,14076.784,14127.404,16,18,18122,18122,18122,18,20,.77403885,.77323562,.77677876,.77957201,.8888889,.89999998
G0100130,2591097954.96,G0100130,2014835521.97,3.71829631831,0,0,0,0,0,18122,18122,18122,18,20,1.4350273e-09,0,0,0,0,0
G0100130,2591097954.96,G0100130,2014835521.97,.8815393749,0,0,0,0,0,18122,18122,18122,18,20,3.4021846e-10,0,0,0,0,0
G0100130,2591097954.96,G0100350,2208016289.69,.197359351331,0,0,0,0,0,18122,18122,18122,18,20,7.6168231e-11,0,0,0,0,0
G0100130,2591097954.96,G0100410,1582181145.37,.8815393749,0,0,0,0,0,18122,18122,18122,18,20,3.4021846e-10,0,0,0,0,0
G0100130,2591097954.96,G0100410,1582181145.37,.311566731356,0,0,0,0,0,18122,18122,18122,18,20,1.2024506e-10,0,0,0,0,0
G0100130,2591097954.96,G0100410,1582181145.37,585487515.168,4109.4238,4045.2158,3994.5957,2,2,18122,18122,18122,18,20,.22596116,.22676437,.22322127,.22042798,.11111111,.1
G0100130,2591097954.96,G0101310,2350354980.74,3.71829631831,0,0,0,0,0,18122,18122,18122,18,20,1.4350273e-09,0,0,0,0,0
G0100150,2754568231.25,G0100150,1585923967.28,2.43382810887,0,0,0,0,0,21539,21539,21539,52,57,8.8356067e-10,0,0,0,0,0
G0100150,2754568231.25,G0100150,1585923967.28,.6020080717339999,0,0,0,0,0,21539,21539,21539,52,57,2.1854898e-10,0,0,0,0,0
G0100150,2754568231.25,G0100150,1585923967.28,1570109367.52,12226.733,12004.403,12879.391,45,50,21539,21539,21539,52,57,.57000196,.56765556,.55733335,.59795678,.86538464,.87719297
G0100150,2754568231.25,G0100190,1553882838.62,4574346.52847,46.756149,49.232002,43.312866,0,0,21539,21539,21539,52,57,.0016606401,.0021707669,.0022857145,.0020109043,0,0
G0100150,2754568231.25,G0100290,1453048943.35,973754762.073,7621.2524,7811.4775,6708.1025,6,6,21539,21539,21539,52,57,.3535054,.35383502,.36266667,.31143984,.11538462,.10526316
G0100150,2754568231.25,G0100290,1453048943.35,2.43382810887,0,0,0,0,0,21539,21539,21539,52,57,8.8356067e-10,0,0,0,0,0
G0100150,2754568231.25,G0100550,1421280067.1,206129745.638,1644.2579,1673.8881,1908.1943,1,1,21539,21539,21539,52,57,.074831963,.076338641,.077714287,.088592522,.01923077,.01754386
G0100150,2754568231.25,G0101150,1692864873.74,.348975495901,0,0,0,0,0,21539,21539,21539,52,57,1.2668973e-10,0,0,0,0,0
G0100150,2754568231.25,G0101210,1969058655.63,.6020080717339999,0,0,0,0,0,21539,21539,21539,52,57,2.1854898e-10,0,0,0,0,0
G0100170,1935350388.31,G0100170,1562061547.49,1562061547.65,18712.836,18831.703,18772.539,962,1553,23214,23214,23214,969,1562,.8071208,.80610132,.81122184,.8086732,.99277604,.99423814
G0100170,1935350388.31,G0100170,1562061547.49,.0104279273913,0,0,0,0,0,23214,23214,23214,969,1562,5.3881339e-12,0,0,0,0,0
G0100170,1935350388.31,G0100810,1594298714.23,373288840.43,4501.1636,4382.2969,4441.4604,7,9,23214,23214,23214,969,1562,.1928792,.19389866,.18877819,.19132681,.0072239423,.0057618436
G0100170,1935350388.31,G0100810,1594298714.23,.0104279273913,0,0,0,0,0,23214,23214,23214,969,1562,5.3881339e-12,0,0,0,0,0
G0100190,1854131251.15,G0100190,1553882838.62,1497194400.45,14850.583,14643.401,14484.304,10,10,18360,18360,18360,11,11,.80749106,.8088553,.79757088,.78890544,.90909094,.90909094
G0100190,1854131251.15,G0100290,1453048943.35,7359778.08039,49.568031,53.094276,43.458397,0,0,18360,18360,18360,11,11,.0039693941,.0026997838,.0028918451,.002367015,0,0
G0100190,1854131251.15,G0100550,1421280067.1,349577071.948,3459.8486,3663.5051,3832.2371,1,1,18360,18360,18360,11,11,.18853955,.18844491,.19953732,.20872751,.090909094,.090909094
G0100230,2385019602.56,G0100230,2385019602.56,2385019597.97,13877.001,13877,13877,0,0,13877.001,13877,13877,0,0,1,1,1,1,,
G0100230,2385019602.56,G0100230,2385019602.56,1.5412771487,0,0,0,0,0,13877.001,13877,13877,0,0,6.4623251e-10,0,0,0,,
G0100230,2385019602.56,G0100230,2385019602.56,1.15286902913,0,0,0,0,0,13877.001,13877,13877,0,0,4.8337928e-10,0,0,0,,
G0100230,2385019602.56,G0100230,2385019602.56,2.27125372329,0,0,0,0,0,13877.001,13877,13877,0,0,9.5229979e-10,0,0,0,,
G0100230,2385019602.56,G0100250,3244024782.63,2.27125372329,0,0,0,0,0,13877.001,13877,13877,0,0,9.5229979e-10,0,0,0,,
G0100230,2385019602.56,G0100910,2545604373.07,1.15286902913,0,0,0,0,0,13877.001,13877,13877,0,0,4.8337928e-10,0,0,0,,
G0100230,2385019602.56,G0101290,2819355292.9,1.5412771487,0,0,0,0,0,13877.001,13877,13877,0,0,6.4623251e-10,0,0,0,,
G0100250,3244024782.63,G0100230,2385019602.56,2.27125372329,0,0,0,0,0,15049,15049,15048.999,21,21,7.0013451e-10,0,0,0,0,0
G0100250,3244024782.63,G0100250,3244024782.63,2.27125372329,0,0,0,0,0,15049,15049,15048.999,21,21,7.0013451e-10,0,0,0,0,0
G0100250,3244024782.63,G0100250,3244024782.63,.11395702025,0,0,0,0,0,15049,15049,15048.999,21,21,3.5128282e-11,0,0,0,0,0
G0100250,3244024782.63,G0100250,3244024782.63,.115752739985,0,0,0,0,0,15049,15049,15048.999,21,21,3.5681829e-11,0,0,0,0,0
G0100250,3244024782.63,G0100250,3244024782.63,3244024780.64,15049,15049,15048.999,21,21,15049,15049,15048.999,21,21,1,1,1,1,1,1
G0100250,3244024782.63,G0100910,2545604373.07,.11395702025,0,0,0,0,0,15049,15049,15048.999,21,21,3.5128282e-11,0,0,0,0,0
G0100250,3244024782.63,G0100990,2679448014.38,.115752739985,0,0,0,0,0,15049,15049,15048.999,21,21,3.5681829e-11,0,0,0,0,0
G0100310,2661053242.07,G0100310,1762457696.71,.942160785162,0,0,0,0,0,9623,9623,9623,3,3,3.5405559e-10,0,0,0,0,0
G0100310,2661053242.07,G0100310,1762457696.71,1762457693.67,6367.0977,6410.4658,6242.2207,1,1,9623,9623,9623,3,3,.66231585,.66165411,.66616082,.64867723,.33333334,.33333334
G0100310,2661053242.07,G0100310,1762457696.71,.0340143518462,0,0,0,0,0,9623,9623,9623,3,3,1.2782289e-11,0,0,0,0,0
G0100310,2661053242.07,G0100310,1762457696.71,1.41710132237,0,0,0,0,0,9623,9623,9623,3,3,5.3253402e-10,0,0,0,0,0
G0100310,2661053242.07,G0100310,1762457696.71,.651703684238,0,0,0,0,0,9623,9623,9623,3,3,2.4490440e-10,0,0,0,0,0
G0100310,2661053242.07,G0100390,2703631223.29,.099603454911,0,0,0,0,0,9623,9623,9623,3,3,3.7430087e-11,0,0,0,0,0
G0100310,2661053242.07,G0100390,2703631223.29,1.41710132237,0,0,0,0,0,9623,9623,9623,3,3,5.3253402e-10,0,0,0,0,0
