gisjoin_1810,cnty_area_1810,gisjoin_1990,cnty_area_1990,cnty_part_area,cnty_part_pop_m2,cnty_part_pop_m3,cnty_part_pop_m4,cnty_part_pop_m5,cnty_part_pop_m6,cnty_pop_m2,cnty_pop_m3,cnty_pop_m4,cnty_pop_m5,cnty_pop_m6,m1_weight,m2_weight,m3_weight,m4_weight,m5_weight,m6_weight
G1100005,15457358.4467,G5105100,39410457.128,15457358.2043,7227,7227,7227,16,76,7227,7227,7227,16,76,1,1,1,1,1,1
G1100017,3892197.23785,G1100010,159396851.326,3892197.23785,3,3,3.0000002,16,41,3,3,3.0000002,16,41,1,1,1,1,1,1
G1100055,67198501.12,G5100130,67247254.05140001,.156322252582,0,0,0,0,0,1325,1325,1325,0,0,2.3262758e-09,0,0,0,,
G1100055,67198501.12,G5100130,67247254.05140001,67189567.4813,1325,1325,1325,0,0,1325,1325,1325,0,0,.99986708,1,1,1,,
G1100055,67198501.12,G5105100,39410457.128,8933.703046189999,0,0,0,0,0,1325,1325,1325,0,0,.00013294497,0,0,0,,
G1100055,67198501.12,G5105100,39410457.128,.156322252582,0,0,0,0,0,1325,1325,1325,0,0,2.3262758e-09,0,0,0,,
G1100075,48813438.966,G1100010,159396851.326,48813438.966,2315,2315,2315,2,2,2315,2315,2315,2,2,1,1,1,1,1,1
G1100115,106691215.122,G1100010,159396851.326,106691215.122,8208.001,8208,8208,11,14,8208.001,8208,8208,11,14,1,1,1,1,1,1
G1300090,627371222.007,G1300090,692823256.847,.170055408194,0,0,0,0,0,6356,6356,6356,1,1,2.7106026e-10,0,0,0,0,0
G1300090,627371222.007,G1300090,692823256.847,627371223.803,6356,6356,6356,1,1,6356,6356,6356,1,1,1,1,1,1,1,1
G1300090,627371222.007,G1301410,1239999471.42,.170055408194,0,0,0,0,0,6356,6356,6356,1,1,2.7106026e-10,0,0,0,0,0
G1300090,627371222.007,G1302370,934043165.967,.24096488415,0,0,0,0,0,6356,6356,6356,1,1,3.8408660e-10,0,0,0,0,0
G1300290,1269513283.48,G1300290,1157167401.71,1157167401.71,2582.3345,2827.0002,2827,0,0,2827,2827.0002,2827,0,0,.91150475,.913454,1,1,,
G1300290,1269513283.48,G1300510,1200747314.44,112345881.765,244.66562,0,0,0,0,2827,2827.0002,2827,0,0,.08849524,.086546026,0,0,,
G1300310,2207690595.11,G1300310,1784103976.79,1783090687.81,1856.5443,1824.2531,1832.4523,1,1,2305,2305.0002,2305,1,1,.80767238,.80544221,.79143292,.79499012,1,1
G1300310,2207690595.11,G1300430,644432060.924,170091041.803,180.84581,193.94443,190.34175,0,0,2305,2305.0002,2305,1,1,.077044785,.078458048,.08414074,.082577765,0,0
G1300310,2207690595.11,G1300430,644432060.924,.0328621865481,0,0,0,0,0,2305,2305.0002,2305,1,1,1.4885322e-11,0,0,0,0,0
G1300310,2207690595.11,G1301070,1787962760.05,8479851.498950001,9.4081631,10.578787,9.9374828,0,0,2305,2305.0002,2305,1,1,.0038410507,.0040816325,.0045894948,.0043112724,0,0
G1300310,2207690595.11,G1301650,912850366.233,.316704504077,0,0,0,0,0,2305,2305.0002,2305,1,1,1.4345511e-10,0,0,0,0,0
G1300310,2207690595.11,G1301650,912850366.233,.0246778304413,0,0,0,0,0,2305,2305.0002,2305,1,1,1.1178120e-11,0,0,0,0,0
G1300310,2207690595.11,G1301650,912850366.233,246029018.549,258.20181,276.22388,272.26849,0,0,2305,2305.0002,2305,1,1,.1114418,.11201814,.11983681,.11812082,0,0
G1300310,2207690595.11,G1302510,1697982333.7,.0246778304413,0,0,0,0,0,2305,2305.0002,2305,1,1,1.1178120e-11,0,0,0,0,0
G1300330,2556741783.14,G1300330,2162637886.73,2162637886.56,9182.3301,8824.9414,8802.3516,0,0,10858,10858.001,10858,0,0,.84585696,.84567416,.81275934,.8106789,,
G1300330,2556741783.14,G1301650,912850366.233,394103896.3,1675.6696,2033.0592,2055.6482,0,0,10858,10858.001,10858,0,0,.15414302,.1543258,.18724066,.18932107,,
G1300330,2556741783.14,G1301650,912850366.233,.316704504077,0,0,0,0,0,10858,10858.001,10858,0,0,1.2387036e-10,0,0,0,,
G1300390,3080850142.45,G1300250,1158821828.33,1.95403922316,0,0,0,0,0,3940.9998,3941,3941.0002,1,1,6.3425326e-10,0,0,0,0,0
G1300390,3080850142.45,G1300250,1158821828.33,.0206114138475,0,0,0,0,0,3940.9998,3941,3941.0002,1,1,6.6901710e-12,0,0,0,0,0
G1300390,3080850142.45,G1300250,1158821828.33,108820397.828,139.78815,155.63185,155.30878,0,0,3940.9998,3941,3941.0002,1,1,.035321549,.035470225,.039490446,.039408468,0,0
G1300390,3080850142.45,G1300390,1689465644.67,1651861070.51,2119.9065,1916.1125,1944.4775,1,1,3940.9998,3941,3941.0002,1,1,.53617054,.53791082,.48619959,.49339697,1,1
G1300390,3080850142.45,G1300490,2027849792.18,1.95403922316,0,0,0,0,0,3940.9998,3941,3941.0002,1,1,6.3425326e-10,0,0,0,0,0
G1300390,3080850142.45,G1300490,2027849792.18,1320168671.79,1681.3052,1869.2556,1841.2139,0,0,3940.9998,3941,3941.0002,1,1,.42850792,.42661896,.47430998,.46719456,0,0
G1300510,1088401432.67,G1300510,1200747314.44,1088401432.67,13540,13540,13540,6,12,13540,13540,13540,6,12,1,1,1,1,1,1
G1300590,823214300.806,G1300590,314126415.25,305553923.336,2838.5405,2832.728,2828.8223,0,0,7627.9995,7628,7628.0005,1,1,.37117177,.37212121,.3713592,.37084717,0,0
G1300590,823214300.806,G1301950,739635356.148,35547739.3568,351.35028,351.7767,339.34695,0,0,7627.9995,7628,7628.0005,1,1,.043181635,.046060607,.046116505,.044487014,0,0
G1300590,823214300.806,G1302190,482112638.935,482112638.935,4438.1089,4443.4951,4459.8311,1,1,7627.9995,7628,7628.0005,1,1,.58564657,.58181816,.58252424,.58466583,1,1
G1300730,1234924413.48,G1300730,797150394.851,797150394.851,7261.4053,7308.7188,7373.1592,0,0,11242,11242.001,11242,1,1,.64550543,.64591759,.65012616,.65585834,0,0
G1300730,1234924413.48,G1301890,689717211.015,437774018.744,3980.595,3933.282,3868.8406,1,1,11242,11242.001,11242,1,1,.35449457,.35408247,.34987384,.34414166,1,1
G1301030,1250511427.11,G1301030,1250511427.11,1250511427.11,2586,2586,2586,1,1,2586,2586,2586,1,1,1,1,1,1,1,1
G1301050,1572404466.91,G1301050,970052748.467,.111534315276,0,0,0,0,0,12156,12156,12156,3,3,7.0932329e-11,0,0,0,0,0
G1301050,1572404466.91,G1301050,970052748.467,970052747.87,7470.4707,7451.4702,7632.167,3,3,12156,12156,12156,3,3,.61692315,.61455005,.61298704,.62785184,1,1
G1301050,1572404466.91,G1301470,664126540.91,285983767.581,2249.6746,2233.8623,2105.0144,0,0,12156,12156,12156,3,3,.18187672,.18506701,.18376623,.17316671,0,0
G1301050,1572404466.91,G1301950,739635356.148,.0803288046403,0,0,0,0,0,12156,12156,12156,3,3,5.1086604e-11,0,0,0,0,0
G1301050,1572404466.91,G1301950,739635356.148,.111534315276,0,0,0,0,0,12156,12156,12156,3,3,7.0932329e-11,0,0,0,0,0
G1301050,1572404466.91,G1301950,739635356.148,316367950.973,2435.8545,2470.6675,2418.8181,0,0,12156,12156,12156,3,3,.20120011,.2003829,.20324674,.19898142,0,0
G1301050,1572404466.91,G1302210,1145229949.32,.0803288046403,0,0,0,0,0,12156,12156,12156,3,3,5.1086604e-11,0,0,0,0,0
G1301190,2206144426.3,G1300110,605727504.755,552018107.64,2731.9524,2816.8828,2836.0183,0,0,10815,10815,10815,2,2,.25021848,.2526077,.26046073,.26223007,0,0
G1301190,2206144426.3,G1301190,689891519.854,689891519.242,3379.3809,3482.969,3475.1853,1,1,10815,10815,10815,2,2,.31271368,.31247166,.32204983,.32133013,.5,.5
G1301190,2206144426.3,G1301370,723118335.6059999,17312364.9902,83.380951,86.438644,106.84732,0,0,10815,10815,10815,2,2,.0078473398,.0077097504,.0079924772,.009879549,0,0
G1301190,2206144426.3,G1301470,664126540.91,378142773.329,1844.1904,1611.8265,1583.876,0,0,10815,10815,10815,2,2,.17140436,.17052154,.1490362,.14645177,0,0
G1301190,2206144426.3,G1301950,739635356.148,182360663.7,902.4762,935.57123,928.69446,0,0,10815,10815,10815,2,2,.082660347,.083446711,.086506814,.085870959,0,0
G1301190,2206144426.3,G1302570,477156641.965,386418999.827,1873.619,1881.3116,1884.3789,1,1,10815,10815,10815,2,2,.1751558,.17324263,.17395392,.17423753,.5,.5
G1301270,1127342498.96,G1301270,1127342498.96,1127342498.97,3417,3417,3417,0,0,3417,3417,3417,0,0,1,1,1,1,,
G1301330,1137268612.41,G1301330,1052160131.64,1052160130.62,10796.404,10529.808,10535.083,2,2,11679,11679,11679,2,2,.92516416,.92442882,.90160179,.90205353,1,1
G1301330,1137268612.41,G1301330,1052160131.64,.218561539097,0,0,0,0,0,11679,11679,11679,2,2,1.9218110e-10,0,0,0,0,0
G1301330,1137268612.41,G1302370,934043165.967,.218561539097,0,0,0,0,0,11679,11679,11679,2,2,1.9218110e-10,0,0,0,0,0
G1301330,1137268612.41,G1302650,506259609.219,85108474.7427,882.59583,1149.1921,1143.9169,0,0,11679,11679,11679,2,2,.074835859,.075571179,.098398164,.097946472,0,0
G1301410,1325928787.29,G1300090,692823256.847,.170055408194,0,0,0,0,0,13329.999,13329.999,13330,4,4,1.2825380e-10,0,0,0,0,0
G1301410,1325928787.29,G1301410,1239999471.42,.170055408194,0,0,0,0,0,13329.999,13329.999,13330,4,4,1.2825380e-10,0,0,0,0,0
G1301410,1325928787.29,G1301410,1239999471.42,1239999472.01,12456.724,12229.705,12276.631,4,4,13329.999,13329.999,13330,4,4,.93519312,.93448794,.91745734,.92097753,1,1
G1301410,1325928787.29,G1302650,506259609.219,85929315.6628,873.27557,1100.2941,1053.3688,0,0,13329.999,13329.999,13330,4,4,.064806886,.065512054,.082542695,.079022415,0,0
G1301410,1325928787.29,G1302650,506259609.219,.0470464497032,0,0,0,0,0,13329.999,13329.999,13330,4,4,3.5481881e-11,0,0,0,0,0
G1301535,93973131292,G1300010,1326387104.61,1.51404830931,0,0,0,0,0,0,0,0,46,46,1.6111503e-11,,,,0,0
G1301535,93973131292,G1300010,1326387104.61,1326387104.31,0,0,0,0,0,0,0,0,46,46,.014114535,,,,0,0
G1301535,93973131292,G1300030,891221762.327,891221761.4960001,0,0,0,0,0,0,0,0,46,46,.0094837938,,,,0,0
G1301535,93973131292,G1300050,740535149.927,.0262449353192,0,0,0,0,0,0,0,0,46,46,2.7928126e-13,,,,0,0
G1301535,93973131292,G1300050,740535149.927,740535145.353,0,0,0,0,0,0,0,0,46,46,.0078802863,,,,0,0
G1301535,93973131292,G1300050,740535149.927,1.22933048926,0,0,0,0,0,0,0,0,46,46,1.3081723e-11,,,,0,0
G1301535,93973131292,G1300070,904358075.117,.73763594979,0,0,0,0,0,0,0,0,46,46,7.8494346e-12,,,,0,0
G1301535,93973131292,G1300070,904358075.117,1.28388814077,0,0,0,0,0,0,0,0,46,46,1.3662290e-11,,,,0,0
G1301535,93973131292,G1300070,904358075.117,904358071.147,0,0,0,0,0,0,0,0,46,46,.0096235815,,,,0,0
G1301535,93973131292,G1300110,605727504.755,53709397.0425,0,0,0,0,0,0,0,0,46,46,.00057153992,,,,0,0
G1301535,93973131292,G1300150,1217600079.05,1.95460466564,0,0,0,0,0,0,0,0,46,46,2.0799612e-11,,,,0,0
G1301535,93973131292,G1300150,1217600079.05,.209600314058,0,0,0,0,0,0,0,0,46,46,2.2304281e-12,,,,0,0
G1301535,93973131292,G1300150,1217600079.05,.715307986333,0,0,0,0,0,0,0,0,46,46,7.6118348e-12,,,,0,0
G1301535,93973131292,G1300150,1217600079.05,1217600080.66,0,0,0,0,0,0,0,0,46,46,.012956896,,,,0,0
G1301535,93973131292,G1300170,657940404.9809999,1.58015371027,0,0,0,0,0,0,0,0,46,46,1.6814952e-11,,,,0,0
G1301535,93973131292,G1300170,657940404.9809999,1.35572448522,0,0,0,0,0,0,0,0,46,46,1.4426725e-11,,,,0,0
G1301535,93973131292,G1300170,657940404.9809999,657940399.545,0,0,0,0,0,0,0,0,46,46,.0070013674,,,,0,0
G1301535,93973131292,G1300170,657940404.9809999,.0891048542569,0,0,0,0,0,0,0,0,46,46,9.4819497e-13,,,,0,0
G1301535,93973131292,G1300170,657940404.9809999,1.28670224771,0,0,0,0,0,0,0,0,46,46,1.3692236e-11,,,,0,0
G1301535,93973131292,G1300170,657940404.9809999,1.94609485167,0,0,0,0,0,0,0,0,46,46,2.0709056e-11,,,,0,0
G1301535,93973131292,G1300190,1185665257.44,1185665257.44,0,0,0,0,0,0,0,0,46,46,.012617067,,,,0,0
G1301535,93973131292,G1300210,660797235.541,541689486.178,0,0,0,0,0,0,0,0,46,46,.0057643019,,,,0,0
G1301535,93973131292,G1300250,1158821828.33,443163943.013,0,0,0,0,0,0,0,0,46,46,.004715858,,,,0,0
G1301535,93973131292,G1300270,1289235574.14,1289235573.37,0,0,0,1,1,0,0,0,46,46,.013719194,,,,.021739131,.021739131
G1301535,93973131292,G1300270,1289235574.14,.241155788937,0,0,0,0,0,0,0,0,46,46,2.5662207e-12,,,,0,0
G1301535,93973131292,G1300350,492140498.252,492140498.521,0,0,0,0,0,0,0,0,46,46,.0052370341,,,,0,0
G1301535,93973131292,G1300350,492140498.252,.533426475455,0,0,0,0,0,0,0,0,46,46,5.6763721e-12,,,,0,0
G1301535,93973131292,G1300370,734453474.624,.73763594979,0,0,0,0,0,0,0,0,46,46,7.8494346e-12,,,,0,0
G1301535,93973131292,G1300370,734453474.624,.585466054677,0,0,0,0,0,0,0,0,46,46,6.2301431e-12,,,,0,0
G1301535,93973131292,G1300370,734453474.624,734453470.1210001,0,0,0,0,0,0,0,0,46,46,.0078155687,,,,0,0
G1301535,93973131292,G1300370,734453474.624,1.78492824935,0,0,0,0,0,0,0,0,46,46,1.8994027e-11,,,,0,0
G1301535,93973131292,G1300370,734453474.624,.49442303603,0,0,0,0,0,0,0,0,46,46,5.2613235e-12,,,,0,0
G1301535,93973131292,G1300450,1304921111.99,.217998238102,0,0,0,0,0,0,0,0,46,46,2.3197932e-12,,,,0,0
G1301535,93973131292,G1300450,1304921111.99,1304921111.5,0,0,0,0,0,0,0,0,46,46,.013886109,,,,0,0
G1301535,93973131292,G1300470,421303554.59,421303554.59,0,0,0,0,0,0,0,0,46,46,.0044832341,,,,0,0
G1301535,93973131292,G1300490,2027849792.18,707681115.62,0,0,0,0,0,0,0,0,46,46,.0075306753,,,,0,0
G1301535,93973131292,G1300530,650529167.9910001,650529167.9910001,0,0,0,0,0,0,0,0,46,46,.0069225016,,,,0,0
G1301535,93973131292,G1300550,813114706.415,.0557604054528,0,0,0,0,0,0,0,0,46,46,5.9336542e-13,,,,0,0
G1301535,93973131292,G1300550,813114706.415,813114706.161,0,0,0,0,0,0,0,0,46,46,.0086526293,,,,0,0
G1301535,93973131292,G1300570,1124028708.2,.209600314058,0,0,0,0,0,0,0,0,46,46,2.2304281e-12,,,,0,0
G1301535,93973131292,G1300570,1124028708.2,1124028707.84,0,0,0,0,0,0,0,0,46,46,.011961171,,,,0,0
G1301535,93973131292,G1300570,1124028708.2,1.21042681597,0,0,0,0,0,0,0,0,46,46,1.2880563e-11,,,,0,0
G1301535,93973131292,G1300610,562027572.835,562027566.529,0,0,0,0,0,0,0,0,46,46,.0059807263,,,,0,0
G1301535,93973131292,G1300610,562027572.835,2.8977729237,0,0,0,0,0,0,0,0,46,46,3.0836184e-11,,,,0,0
G1301535,93973131292,G1300610,562027572.835,.87079239456,0,0,0,0,0,0,0,0,46,46,9.2663975e-12,,,,0,0
G1301535,93973131292,G1300610,562027572.835,.585466054677,0,0,0,0,0,0,0,0,46,46,6.2301431e-12,,,,0,0
G1301535,93973131292,G1300630,373686234.64,373686236.139,0,0,0,0,0,0,0,0,46,46,.003976522,,,,0,0
G1301535,93973131292,G1300650,2134635290.44,1.65820990947,0,0,0,0,0,0,0,0,46,46,1.7645574e-11,,,,0,0
G1301535,93973131292,G1300650,2134635290.44,2134635290.81,0,0,0,0,0,0,0,0,46,46,.022715379,,,,0,0
G1301535,93973131292,G1300670,892288744.429,892288745.0470001,0,0,0,0,0,0,0,0,46,46,.0094951475,,,,0,0
G1301535,93973131292,G1300690,1560787475.38,.14711369686,0,0,0,0,0,0,0,0,46,46,1.5654868e-12,,,,0,0
G1301535,93973131292,G1300690,1560787475.38,1.28670224771,0,0,0,0,0,0,0,0,46,46,1.3692236e-11,,,,0,0
G1301535,93973131292,G1300690,1560787475.38,.273868880298,0,0,0,0,0,0,0,0,46,46,2.9143318e-12,,,,0,0
G1301535,93973131292,G1300690,1560787475.38,1560787474.14,0,0,0,0,0,0,0,0,46,46,.01660887,,,,0,0
G1301535,93973131292,G1300710,1441478502.98,1.55410051959,0,0,0,0,0,0,0,0,46,46,1.6537712e-11,,,,0,0
G1301535,93973131292,G1300710,1441478502.98,1441478502.91,0,0,0,0,0,0,0,0,46,46,.015339262,,,,0,0
G1301535,93973131292,G1300710,1441478502.98,.885650342032,0,0,0,0,0,0,0,0,46,46,9.4245063e-12,,,,0,0
G1301535,93973131292,G1300710,1441478502.98,.241155788937,0,0,0,0,0,0,0,0,46,46,2.5662207e-12,,,,0,0
G1301535,93973131292,G1300750,604052141.33,604052141.33,0,0,0,0,0,0,0,0,46,46,.0064279241,,,,0,0
G1301535,93973131292,G1300770,1155091636.77,.0538134103947,0,0,0,0,0,0,0,0,46,46,5.7264675e-13,,,,0,0
G1301535,93973131292,G1300770,1155091636.77,.5235827389960001,0,0,0,0,0,0,0,0,46,46,5.5716217e-12,,,,0,0
G1301535,93973131292,G1300770,1155091636.77,1155091635.11,0,0,0,3,3,0,0,0,46,46,.012291722,,,,.065217391,.065217391
G1301535,93973131292,G1300790,845520194.332,845520190.314,0,0,0,0,0,0,0,0,46,46,.0089974673,,,,0,0
G1301535,93973131292,G1300790,845520194.332,2.39583964663,0,0,0,0,0,0,0,0,46,46,2.5494943e-11,,,,0,0
G1301535,93973131292,G1300790,845520194.332,1.47762042038,0,0,0,0,0,0,0,0,46,46,1.5723861e-11,,,,0,0
G1301535,93973131292,G1300810,728306113.257,728306114.077,0,0,0,0,0,0,0,0,46,46,.0077501526,,,,0,0
G1301535,93973131292,G1300830,451074325.801,451074325.801,0,0,0,2,2,0,0,0,46,46,.0048000352,,,,.043478262,.043478262
G1301535,93973131292,G1300850,554092205.8,.95779842328,0,0,0,0,0,0,0,0,46,46,1.0192258e-11,,,,0,0
G1301535,93973131292,G1300850,554092205.8,.352067053717,0,0,0,0,0,0,0,0,46,46,3.7464649e-12,,,,0,0
G1301535,93973131292,G1300850,554092205.8,554092201.888,0,0,0,0,0,0,0,0,46,46,.0058962833,,,,0,0
G1301535,93973131292,G1300850,554092205.8,1.45506728972,0,0,0,0,0,0,0,0,46,46,1.5483866e-11,,,,0,0
G1301535,93973131292,G1300870,1614009076.89,1614009075.76,0,0,0,0,0,0,0,0,46,46,.017175218,,,,0,0
G1301535,93973131292,G1300890,701657970.942,.131004601213,0,0,0,0,0,0,0,0,46,46,1.3940644e-12,,,,0,0
G1301535,93973131292,G1300890,701657970.942,701657971.86,0,0,0,0,0,0,0,0,46,46,.0074665807,,,,0,0
G1301535,93973131292,G1300930,1028413868.93,.636293941644,0,0,0,0,0,0,0,0,46,46,6.7710199e-12,,,,0,0
G1301535,93973131292,G1300930,1028413868.93,1028413867.13,0,0,0,0,0,0,0,0,46,46,.010943701,,,,0,0
G1301535,93973131292,G1300950,866724753.998,1.55683720474,0,0,0,0,0,0,0,0,46,46,1.6566833e-11,,,,0,0
G1301535,93973131292,G1300950,866724753.998,.278391793541,0,0,0,0,0,0,0,0,46,46,2.9624617e-12,,,,0,0
G1301535,93973131292,G1300950,866724753.998,.764771802249,0,0,0,0,0,0,0,0,46,46,8.1381967e-12,,,,0,0
G1301535,93973131292,G1300950,866724753.998,866724752.071,0,0,0,0,0,0,0,0,46,46,.0092231128,,,,0,0
G1301535,93973131292,G1300970,518665110.411,518665110.411,0,0,0,0,0,0,0,0,46,46,.0055192914,,,,0,0
G1301535,93973131292,G1300990,1337155120.24,1337155119.46,0,0,0,0,0,0,0,0,46,46,.014229122,,,,0,0
G1301535,93973131292,G1300990,1337155120.24,.49442303603,0,0,0,0,0,0,0,0,46,46,5.2613235e-12,,,,0,0
G1301535,93973131292,G1301010,1089879996.86,1089879996.72,0,0,0,0,0,0,0,0,46,46,.011597783,,,,0,0
G1301535,93973131292,G1301110,1013806040.86,1013806039.94,0,0,0,0,0,0,0,0,46,46,.010788254,,,,0,0
G1301535,93973131292,G1301130,516059335.592,516059335.342,0,0,0,0,0,0,0,0,46,46,.0054915627,,,,0,0
G1301535,93973131292,G1301130,516059335.592,.5235827389960001,0,0,0,0,0,0,0,0,46,46,5.5716217e-12,,,,0,0
G1301535,93973131292,G1301150,1342825233.65,1.95460466564,0,0,0,0,0,0,0,0,46,46,2.0799612e-11,,,,0,0
G1301535,93973131292,G1301150,1342825233.65,1342825231.05,0,0,0,2,2,0,0,0,46,46,.014289459,,,,.043478262,.043478262
G1301535,93973131292,G1301150,1342825233.65,.0870353094624,0,0,0,0,0,0,0,0,46,46,9.2617233e-13,,,,0,0
G1301535,93973131292,G1301150,1342825233.65,.0557604054528,0,0,0,0,0,0,0,0,46,46,5.9336542e-13,,,,0,0
G1301535,93973131292,G1301170,640691940.7460001,640691938.71,0,0,0,0,0,0,0,0,46,46,.0068178205,,,,0,0
G1301535,93973131292,G1301170,640691940.7460001,.258817490467,0,0,0,0,0,0,0,0,46,46,2.7541647e-12,,,,0,0
G1301535,93973131292,G1301170,640691940.7460001,1.45506728972,0,0,0,0,0,0,0,0,46,46,1.5483866e-11,,,,0,0
G1301535,93973131292,G1301170,640691940.7460001,.0227338638789,0,0,0,0,0,0,0,0,46,46,2.4191876e-13,,,,0,0
G1301535,93973131292,G1301210,1384659008.72,.240545476274,0,0,0,0,0,0,0,0,46,46,2.5597261e-12,,,,0,0
G1301535,93973131292,G1301210,1384659008.72,.217998238102,0,0,0,0,0,0,0,0,46,46,2.3197932e-12,,,,0,0
G1301535,93973131292,G1301210,1384659008.72,1384659005.16,0,0,0,4,4,0,0,0,46,46,.014734627,,,,.086956523,.086956523
G1301535,93973131292,G1301210,1384659008.72,.258817490467,0,0,0,0,0,0,0,0,46,46,2.7541647e-12,,,,0,0
G1301535,93973131292,G1301230,1118433763.48,.352067053717,0,0,0,0,0,0,0,0,46,46,3.7464649e-12,,,,0,0
G1301535,93973131292,G1301230,1118433763.48,1118433762.19,0,0,0,2,2,0,0,0,46,46,.011901634,,,,.043478262,.043478262
G1301535,93973131292,G1301290,927258617.2640001,.0870353094624,0,0,0,0,0,0,0,0,46,46,9.2617233e-13,,,,0,0
G1301535,93973131292,G1301290,927258617.2640001,8.42739658122,0,0,0,0,0,0,0,0,46,46,8.9678785e-11,,,,0,0
G1301535,93973131292,G1301290,927258617.2640001,927258607.299,0,0,0,0,0,0,0,0,46,46,.0098672733,,,,0,0
G1301535,93973131292,G1301310,1192298775.77,1.71921762136,0,0,0,0,0,0,0,0,46,46,1.8294779e-11,,,,0,0
G1301535,93973131292,G1301310,1192298775.77,1192298774.19,0,0,0,0,0,0,0,0,46,46,.012687656,,,,0,0
G1301535,93973131292,G1301350,1131109337.38,.240545476274,0,0,0,0,0,0,0,0,46,46,2.5597261e-12,,,,0,0
G1301535,93973131292,G1301350,1131109337.38,1069874237.22,0,0,0,2,2,0,0,0,46,46,.011384895,,,,.043478262,.043478262
G1301535,93973131292,G1301370,723118335.6059999,705805970.615,0,0,0,0,0,0,0,0,46,46,.0075107212,,,,0,0
G1301535,93973131292,G1301390,1111609280.27,958378474.3279999,0,0,0,0,0,0,0,0,46,46,.010198431,,,,0,0
G1301535,93973131292,G1301390,1111609280.27,1.05603326403,0,0,0,0,0,0,0,0,46,46,1.1237609e-11,,,,0,0
G1301535,93973131292,G1301390,1111609280.27,.0227338638789,0,0,0,0,0,0,0,0,46,46,2.4191876e-13,,,,0,0
G1301535,93973131292,G1301430,733397136.278,733397135.026,0,0,0,0,0,0,0,0,46,46,.0078043281,,,,0,0
G1301535,93973131292,G1301430,733397136.278,.420423192646,0,0,0,0,0,0,0,0,46,46,4.4738662e-12,,,,0,0
G1301535,93973131292,G1301450,1224910249.08,.00822162749517,0,0,0,0,0,0,0,0,46,46,8.7489132e-14,,,,0,0
G1301535,93973131292,G1301450,1224910249.08,1224910247.65,0,0,0,0,0,0,0,0,46,46,.013034686,,,,0,0
G1301535,93973131292,G1301450,1224910249.08,1.87761323319,0,0,0,0,0,0,0,0,46,46,1.9980319e-11,,,,0,0
G1301535,93973131292,G1301490,779814743.604,779814742.2539999,0,0,0,0,0,0,0,0,46,46,.0082982732,,,,0,0
G1301535,93973131292,G1301490,779814743.604,.5008654543910001,0,0,0,0,0,0,0,0,46,46,5.3298793e-12,,,,0,0
