gisjoin_1840,cnty_area_1840,gisjoin_1990,cnty_area_1990,cnty_part_area,cnty_part_pop_m2,cnty_part_pop_m3,cnty_part_pop_m4,cnty_part_pop_m5,cnty_part_pop_m6,cnty_pop_m2,cnty_pop_m3,cnty_pop_m4,cnty_pop_m5,cnty_pop_m6,m1_weight,m2_weight,m3_weight,m4_weight,m5_weight,m6_weight
G0100010,2553623524.51,G0100010,1565529772.77,1565529771.6,8792.9795,8802.7773,8970.6035,10,10,14342.002,14342,14342,16,16,.61306208,.6130929,.61377615,.62547785,.625,.625
G0100010,2553623524.51,G0100210,1814971185.03,556927123.272,3148.3813,3216.5127,2887.9724,0,0,14342.002,14342,14342,16,16,.21809289,.21952175,.22427225,.2013647,0,0
G0100010,2553623524.51,G0100510,1702196113.47,431166625.062,2400.6406,2322.7102,2483.4241,6,6,14342.002,14342,14342,16,16,.16884503,.16738532,.16195163,.17315744,.375,.375
G0100010,2553623524.51,G0100510,1702196113.47,.407571129567,0,0,0,0,0,14342.002,14342,14342,16,16,1.5960502e-10,0,0,0,0,0
G0100010,2553623524.51,G0101010,2071394565.39,.407571129567,0,0,0,0,0,14342.002,14342,14342,16,16,1.5960502e-10,0,0,0,0,0
G0100030,4999696274.53,G0100030,4232265763.35,4232265761.65,2497.5464,2440.1602,2478.8423,9,10,2951,2951,2951,9,10,.84650457,.84633899,.82689261,.84000075,1,1
G0100030,4999696274.53,G0100530,2468176988.57,767430511.071,453.45355,510.83978,472.15765,0,0,2951,2951,2951,9,10,.15349543,.15366098,.17310734,.15999921,0,0
G0100030,4999696274.53,G0100970,3251206069.42,.606372914655,0,0,0,0,0,2951,2951,2951,9,10,1.2128196e-10,0,0,0,0,0
G0100050,2707081524.57,G0100050,2342716427.73,.836149027108,0,0,0,0,0,12024,12024.001,12024,9,13,3.0887470e-10,0,0,0,0,0
G0100050,2707081524.57,G0100050,2342716427.73,2342716424.56,10415.468,10395.947,10396.11,8,11,12024,12024.001,12024,9,13,.865403,.86622322,.86459965,.86461329,.8888889,.84615386
G0100050,2707081524.57,G0100050,2342716427.73,.707204585935,0,0,0,0,0,12024,12024.001,12024,9,13,2.6124244e-10,0,0,0,0,0
G0100050,2707081524.57,G0100050,2342716427.73,.361295548844,0,0,0,0,0,12024,12024.001,12024,9,13,1.3346312e-10,0,0,0,0,0
G0100050,2707081524.57,G0100050,2342716427.73,.5085451300529999,0,0,0,0,0,12024,12024.001,12024,9,13,1.8785734e-10,0,0,0,0,0
G0100050,2707081524.57,G0100110,1621500979.98,.836149027108,0,0,0,0,0,12024,12024.001,12024,9,13,3.0887470e-10,0,0,0,0,0
G0100050,2707081524.57,G0100110,1621500979.98,207944823.895,915.35254,896.60913,860.7774,0,0,12024,12024.001,12024,9,13,.076815128,.076127127,.074568287,.07158827,0,0
G0100050,2707081524.57,G0100450,1457342935.36,.361295548844,0,0,0,0,0,12024,12024.001,12024,9,13,1.3346312e-10,0,0,0,0,0
G0100050,2707081524.57,G0100670,1471981060.2,.707204585935,0,0,0,0,0,12024,12024.001,12024,9,13,2.6124244e-10,0,0,0,0,0
G0100050,2707081524.57,G0101130,1676717238.03,156420273.052,693.17963,731.44434,767.112,1,2,12024,12024.001,12024,9,13,.057781886,.057649668,.060832027,.063798405,.11111111,.15384616
G0100050,2707081524.57,G0101130,1676717238.03,.5085451300529999,0,0,0,0,0,12024,12024.001,12024,9,13,1.8785734e-10,0,0,0,0,0
G0100055,2954798057.46,G0100150,1585923967.28,2.43382810887,0,0,0,0,0,14260.001,14260,14260,18,20,8.2368679e-10,0,0,0,0,0
G0100055,2954798057.46,G0100150,1585923967.28,.6020080717339999,0,0,0,0,0,14260.001,14260,14260,18,20,2.0373916e-10,0,0,0,0,0
G0100055,2954798057.46,G0100150,1585923967.28,1570109367.52,7553.6602,7390.1455,7924.1548,15,17,14260.001,14260,14260,18,20,.53137618,.52970964,.51824301,.55569106,.83333331,.85000002
G0100055,2954798057.46,G0100190,1553882838.62,200354804.997,972.49158,1020.3755,1030.8348,1,1,14260.001,14260,14260,18,20,.067806602,.068197161,.071555085,.072288558,.055555556,.050000001
G0100055,2954798057.46,G0100290,1453048943.35,981114540.153,4732.4717,4834.1553,4149.5659,1,1,14260.001,14260,14260,18,20,.33204114,.33187035,.33900106,.29099339,.055555556,.050000001
G0100055,2954798057.46,G0100290,1453048943.35,2.43382810887,0,0,0,0,0,14260.001,14260,14260,18,20,8.2368679e-10,0,0,0,0,0
G0100055,2954798057.46,G0100550,1421280067.1,202270787.625,996.56317,1010.2728,1149.4855,1,1,14260.001,14260,14260,18,20,.068455033,.069885209,.070846617,.080609083,.055555556,.050000001
G0100055,2954798057.46,G0101150,1692864873.74,.348975495901,0,0,0,0,0,14260.001,14260,14260,18,20,1.1810468e-10,0,0,0,0,0
G0100055,2954798057.46,G0101210,1969058655.63,948560.8189590001,4.8143148,5.0513639,5.9588485,0,0,14260.001,14260,14260,18,20,.00032102389,.0003376097,.00035423308,.00041787158,0,0
G0100055,2954798057.46,G0101210,1969058655.63,.6020080717339999,0,0,0,0,0,14260.001,14260,14260,18,20,2.0373916e-10,0,0,0,0,0
G0100070,2201290777.37,G0100070,1621774444.63,1598750278.86,6028.1396,6008.5503,6072.0151,4,4,8284,8284,8284,4,4,.72627854,.72768468,.72531992,.73298109,1,1
G0100070,2201290777.37,G0100070,1621774444.63,.212694208394,0,0,0,0,0,8284,8284,8284,4,4,9.6622495e-11,0,0,0,0,0
G0100070,2201290777.37,G0100070,1621774444.63,.0333161843046,0,0,0,0,0,8284,8284,8284,4,4,1.5134840e-11,0,0,0,0,0
G0100070,2201290777.37,G0100210,1814971185.03,601038968.1670001,2252.1069,2271.6636,2207.968,0,0,8284,8284,8284,4,4,.27303934,.27186227,.27422303,.26653403,0,0
G0100070,2201290777.37,G0101170,2096689743.97,.212694208394,0,0,0,0,0,8284,8284,8284,4,4,9.6622495e-11,0,0,0,0,0
G0100070,2201290777.37,G0101170,2096689743.97,1501530.11882,3.7535117,3.7861061,4.0170302,0,0,8284,8284,8284,4,4,.00068211346,.00045310377,.0004570384,.00048491432,0,0
G0100090,2442393534.11,G0100090,1685071135.65,.609745742593,0,0,0,0,0,5570.0005,5569.9995,5570,0,0,2.4965091e-10,0,0,0,,
G0100090,2442393534.11,G0100090,1685071135.65,1454832817.11,3309.1819,3308.2561,3308.8442,0,0,5570.0005,5569.9995,5570,0,0,.59565866,.59410799,.59394193,.59404743,,
G0100090,2442393534.11,G0100430,1954996982.88,913978613.326,2087.6106,2088.4648,2109.1172,0,0,5570.0005,5569.9995,5570,0,0,.37421432,.37479541,.37494883,.3786566,,
G0100090,2442393534.11,G0100550,1421280067.1,.118399954639,0,0,0,0,0,5570.0005,5569.9995,5570,0,0,4.8477018e-11,0,0,0,,
G0100090,2442393534.11,G0100550,1421280067.1,73582102.03,173.20786,173.27875,152.03879,0,0,5570.0005,5569.9995,5570,0,0,.030127047,.031096561,.031109294,.027296012,,
G0100090,2442393534.11,G0100730,2910681662.58,.609745742593,0,0,0,0,0,5570.0005,5569.9995,5570,0,0,2.4965091e-10,0,0,0,,
G0100090,2442393534.11,G0101150,1692864873.74,.118399954639,0,0,0,0,0,5570.0005,5569.9995,5570,0,0,4.8477018e-11,0,0,0,,
G0100130,2605870326.72,G0100130,2014835521.97,2005610433.98,6676.9268,6706.9937,6728.3047,5,5,8685,8685,8685,6,6,.76965088,.76878834,.77225029,.77470404,.83333331,.83333331
G0100130,2605870326.72,G0100130,2014835521.97,.8815393749,0,0,0,0,0,8685,8685,8685,6,6,3.3828981e-10,0,0,0,0,0
G0100130,2605870326.72,G0100130,2014835521.97,.149774679219,0,0,0,0,0,8685,8685,8685,6,6,5.7475875e-11,0,0,0,0,0
G0100130,2605870326.72,G0100130,2014835521.97,.047584672112,0,0,0,0,0,8685,8685,8685,6,6,1.8260568e-11,0,0,0,0,0
