gisjoin_1950,cnty_area_1950,gisjoin_2020,cnty_area_2020,cnty_part_area,cnty_part_pop_m2,cnty_part_pop_m3,cnty_part_pop_m4,cnty_part_pop_m5,cnty_part_pop_m6,cnty_pop_m2,cnty_pop_m3,cnty_pop_m4,cnty_pop_m5,cnty_pop_m6,m1_weight,m2_weight,m3_weight,m4_weight,m5_weight,m6_weight
G0100030,4232265763.35,1003,5250611951.3,.550452043469,0,0,0,0,0,40996.996,40997,40997,2496,4703,1.3006084e-10,0,0,0,0,0
G0100030,4232265763.35,1003,5250611951.3,.695786122626,0,0,0,0,0,40996.996,40997,40997,2496,4703,1.6440038e-10,0,0,0,0,0
G0100030,4232265763.35,1003,5250611951.3,.133506127341,0,0,0,0,0,40996.996,40997,40997,2496,4703,3.1544836e-11,0,0,0,0,0
G0100030,4232265763.35,1003,5250611951.3,4231522513.71,40988.93,40997,40997,2496,4703,40996.996,40997,40997,2496,4703,.9998244,.99980325,1,1,1,1
G0100030,4232265763.35,1025,3244152410.91,.0491438560318,0,0,0,0,0,40996.996,40997,40997,2496,4703,1.1611713e-11,0,0,0,0,0
G0100030,4232265763.35,1025,3244152410.91,4.35955163153,0,0,0,0,0,40996.996,40997,40997,2496,4703,1.0300751e-09,0,0,0,0,0
G0100030,4232265763.35,1053,2468620206.73,666.798255946,0,0,0,0,0,40996.996,40997,40997,2496,4703,1.5755113e-07,0,0,0,0,0
G0100030,4232265763.35,1053,2468620206.73,.784281282147,0,0,0,0,0,40996.996,40997,40997,2496,4703,1.8531003e-10,0,0,0,0,0
G0100030,4232265763.35,1097,4258075409.49,299731.912405,0,0,0,0,0,40996.996,40997,40997,2496,4703,.000070820672,0,0,0,0,0
G0100030,4232265763.35,1097,4258075409.49,.606191715366,0,0,0,0,0,40996.996,40997,40997,2496,4703,1.4323101e-10,0,0,0,0,0
G0100030,4232265763.35,1099,2679079672.83,2595.12230022,0,0,0,0,0,40996.996,40997,40997,2496,4703,6.1317564e-07,0,0,0,0,0
G0100030,4232265763.35,1129,2819373220.22,.798617224476,0,0,0,0,0,40996.996,40997,40997,2496,4703,1.8869732e-10,0,0,0,0,0
G0100030,4232265763.35,1129,2819373220.22,1.22720289085,0,0,0,0,0,40996.996,40997,40997,2496,4703,2.8996358e-10,0,0,0,0,0
G0100030,4232265763.35,12033,2915576688.19,440247.256296,8.068284,0,0,0,0,40996.996,40997,40997,2496,4703,.00010402164,.00019680183,0,0,0,0
G0100050,2342716427.73,1005,2342683550.24,.342481774614,0,0,0,0,0,28892.002,28892,28892,705,1823,1.4619003e-10,0,0,0,0,0
G0100050,2342716427.73,1005,2342683550.24,2342635701.11,28892.002,28892,28892,705,1823,28892.002,28892,28892,705,1823,.99996555,1,1,1,1,1
G0100050,2342716427.73,1005,2342683550.24,.000119088292873,0,0,0,0,0,28892.002,28892,28892,705,1823,5.0833422e-14,0,0,0,0,0
G0100050,2342716427.73,1005,2342683550.24,.462694666514,0,0,0,0,0,28892.002,28892,28892,705,1823,1.9750349e-10,0,0,0,0,0
G0100050,2342716427.73,1005,2342683550.24,.996010755248,0,0,0,0,0,28892.002,28892,28892,705,1823,4.2515208e-10,0,0,0,0,0
G0100050,2342716427.73,1011,1619114250.64,28173.2437126,0,0,0,0,0,28892.002,28892,28892,705,1823,.000012025887,0,0,0,0,0
G0100050,2342716427.73,1011,1619114250.64,.433058673498,0,0,0,0,0,28892.002,28892,28892,705,1823,1.8485322e-10,0,0,0,0,0
G0100050,2342716427.73,1045,1457327594.03,2.13148753156,0,0,0,0,0,28892.002,28892,28892,705,1823,9.0983593e-10,0,0,0,0,0
G0100050,2342716427.73,1045,1457327594.03,6451.7141135,0,0,0,0,0,28892.002,28892,28892,705,1823,2.7539459e-06,0,0,0,0,0
G0100050,2342716427.73,1067,1471913507.23,2573.9353066,0,0,0,0,0,28892.002,28892,28892,705,1823,1.0986969e-06,0,0,0,0,0
G0100050,2342716427.73,1109,1742984573.17,42568.0882632,0,0,0,0,0,28892.002,28892,28892,705,1823,.000018170398,0,0,0,0,0
G0100050,2342716427.73,1113,1676217062.86,909.5565089740001,0,0,0,0,0,28892.002,28892,28892,705,1823,3.8824865e-07,0,0,0,0,0
G0100050,2342716427.73,13061,562640894.0319999,1.00361373949,0,0,0,0,0,28892.002,28892,28892,705,1823,4.2839746e-10,0,0,0,0,0
G0100050,2342716427.73,13239,415861377.823,22.2699926557,0,0,0,0,0,28892.002,28892,28892,705,1823,9.5060555e-09,0,0,0,0,0
G0100050,2342716427.73,13259,1200751612.97,19.8552008025,0,0,0,0,0,28892.002,28892,28892,705,1823,8.4752898e-09,0,0,0,0,0
G0100070,1621774444.63,1007,1621761111.9,1621752316.81,17987,17987,17987,100,668,17987,17987,17987,100,668,.99998635,1,1,1,1,1
G0100070,1621774444.63,1007,1621761111.9,.861978134218,0,0,0,0,0,17987,17987,17987,100,668,5.3150312e-10,0,0,0,0,0
G0100070,1621774444.63,1007,1621761111.9,.686572835919,0,0,0,0,0,17987,17987,17987,100,668,4.2334669e-10,0,0,0,0,0
G0100070,1621774444.63,1021,1815031029.68,3391.67582094,0,0,0,0,0,17987,17987,17987,100,668,2.0913362e-06,0,0,0,0,0
G0100070,1621774444.63,1021,1815031029.68,.52940103315,0,0,0,0,0,17987,17987,17987,100,668,3.2643321e-10,0,0,0,0,0
G0100070,1621774444.63,1065,1700330570.61,228.063919094,0,0,0,0,0,17987,17987,17987,100,668,1.4062617e-07,0,0,0,0,0
G0100070,1621774444.63,1073,2911534121.21,178.508027269,0,0,0,0,0,17987,17987,17987,100,668,1.1006958e-07,0,0,0,0,0
G0100070,1621774444.63,1105,1874838586.35,1.04620754678,0,0,0,0,0,17987,17987,17987,100,668,6.4510053e-10,0,0,0,0,0
G0100070,1621774444.63,1105,1874838586.35,773.013714651,0,0,0,0,0,17987,17987,17987,100,668,4.7664687e-07,0,0,0,0,0
G0100070,1621774444.63,1117,2096567963.52,10523.3528152,0,0,0,0,0,17987,17987,17987,100,668,6.4887895e-06,0,0,0,0,0
G0100070,1621774444.63,1117,2096567963.52,.279793040882,0,0,0,0,0,17987,17987,17987,100,668,1.7252279e-10,0,0,0,0,0
G0100070,1621774444.63,1125,3499683648.97,7027.27676535,0,0,0,0,0,17987,17987,17987,100,668,4.3330788e-06,0,0,0,0,0
G0100090,1685071135.65,1009,1685119450.03,1684360643.31,28975,28975.002,28975,1599,2332,28975,28975.002,28975,1599,2332,.99957836,1,1,1,1,1
G0100090,1685071135.65,1009,1685119450.03,.0510723865493,0,0,0,0,0,28975,28975.002,28975,1599,2332,3.0308742e-11,0,0,0,0,0
G0100090,1685071135.65,1009,1685119450.03,.213374944579,0,0,0,0,0,28975,28975.002,28975,1599,2332,1.2662667e-10,0,0,0,0,0
