gisjoin_1890,cnty_area_1890,gisjoin_2020,cnty_area_2020,cnty_part_area,cnty_part_pop_m2,cnty_part_pop_m3,cnty_part_pop_m4,cnty_part_pop_m5,cnty_part_pop_m6,cnty_pop_m2,cnty_pop_m3,cnty_pop_m4,cnty_pop_m5,cnty_pop_m6,m1_weight,m2_weight,m3_weight,m4_weight,m5_weight,m6_weight
G0100030,4232265763.35,1129,2819373220.22,.798617224476,0,0,0,0,0,8941,8941,8941,55,67,1.8869732e-10,0,0,0,0,0
G0100030,4232265763.35,12033,2915576688.19,440247.256296,2.1227446,0,0,0,0,8941,8941,8941,55,67,.00010402164,.00023741691,0,0,0,0
G0100050,2342716427.73,1005,2342683550.24,.996010755248,0,0,0,0,0,34898,34898,34898,105,208,4.2515208e-10,0,0,0,0,0
G0100050,2342716427.73,1005,2342683550.24,.342481774614,0,0,0,0,0,34898,34898,34898,105,208,1.4619003e-10,0,0,0,0,0
G0100050,2342716427.73,1005,2342683550.24,.462694666514,0,0,0,0,0,34898,34898,34898,105,208,1.9750349e-10,0,0,0,0,0
G0100050,2342716427.73,1005,2342683550.24,2342635701.12,34898,34898,34898,105,208,34898,34898,34898,105,208,.99996555,1,1,1,1,1
G0100050,2342716427.73,1005,2342683550.24,.000119088292873,0,0,0,0,0,34898,34898,34898,105,208,5.0833422e-14,0,0,0,0,0
G0100050,2342716427.73,1011,1619114250.64,.433058673498,0,0,0,0,0,34898,34898,34898,105,208,1.8485322e-10,0,0,0,0,0
G0100050,2342716427.73,1011,1619114250.64,28173.2437126,0,0,0,0,0,34898,34898,34898,105,208,.000012025887,0,0,0,0,0
G0100050,2342716427.73,1045,1457327594.03,6451.7141135,0,0,0,0,0,34898,34898,34898,105,208,2.7539459e-06,0,0,0,0,0
G0100050,2342716427.73,1045,1457327594.03,2.13148753156,0,0,0,0,0,34898,34898,34898,105,208,9.0983593e-10,0,0,0,0,0
G0100050,2342716427.73,1067,1471913507.23,2573.93530661,0,0,0,0,0,34898,34898,34898,105,208,1.0986969e-06,0,0,0,0,0
G0100050,2342716427.73,1109,1742984573.17,42568.0882632,0,0,0,0,0,34898,34898,34898,105,208,.000018170398,0,0,0,0,0
G0100050,2342716427.73,1113,1676217062.86,909.5565089740001,0,0,0,0,0,34898,34898,34898,105,208,3.8824865e-07,0,0,0,0,0
G0100050,2342716427.73,13061,562640894.0319999,1.00361373949,0,0,0,0,0,34898,34898,34898,105,208,4.2839746e-10,0,0,0,0,0
G0100050,2342716427.73,13239,415861377.823,22.2699926557,0,0,0,0,0,34898,34898,34898,105,208,9.5060555e-09,0,0,0,0,0
G0100050,2342716427.73,13259,1200751612.97,19.8552008025,0,0,0,0,0,34898,34898,34898,105,208,8.4752898e-09,0,0,0,0,0
G0100070,1600251808.56,1007,1621761111.9,.861978134218,0,0,0,0,0,13824,13823.999,13824,23,39,5.3865157e-10,0,0,0,0,0
G0100070,1600251808.56,1007,1621761111.9,1598738836.77,13815.397,13815.294,13814.86,23,39,13824,13823.999,13824,23,39,.99905455,.99937773,.99937028,.99933887,1,1
G0100070,1600251808.56,1007,1621761111.9,.0333162613576,0,0,0,0,0,13824,13823.999,13824,23,39,2.0819386e-11,0,0,0,0,0
G0100070,1600251808.56,1007,1621761111.9,.686572835919,0,0,0,0,0,13824,13823.999,13824,23,39,4.2904050e-10,0,0,0,0,0
G0100070,1600251808.56,1021,1815031029.68,3382.59068186,0,0,0,0,0,13824,13823.999,13824,23,39,2.1137864e-06,0,0,0,0,0
G0100070,1600251808.56,1021,1815031029.68,.52940103315,0,0,0,0,0,13824,13823.999,13824,23,39,3.3082359e-10,0,0,0,0,0
G0100070,1600251808.56,1065,1700330570.61,228.063919094,0,0,0,0,0,13824,13823.999,13824,23,39,1.4251752e-07,0,0,0,0,0
G0100070,1600251808.56,1073,2911534121.21,173.63928185,0,0,0,0,0,13824,13823.999,13824,23,39,1.0850747e-07,0,0,0,0,0
G0100070,1600251808.56,1105,1874838586.35,1.04620754678,0,0,0,0,0,13824,13823.999,13824,23,39,6.5377681e-10,0,0,0,0,0
G0100070,1600251808.56,1105,1874838586.35,773.013714651,0,0,0,0,0,13824,13823.999,13824,23,39,4.8305753e-07,0,0,0,0,0
G0100070,1600251808.56,1117,2096567963.52,1501383.08899,8.6023645,8.7052889,9.1394215,0,0,13824,13823.999,13824,23,39,.00093821675,.00062227756,.0006297229,.00066112715,0,0
G0100070,1600251808.56,1125,3499683648.97,7027.27676535,0,0,0,0,0,13824,13823.999,13824,23,39,4.3913569e-06,0,0,0,0,0
G0100090,1993328504.48,1009,1685119450.03,1684732387.69,18491.586,18489.854,18036.307,1,1,21927,21927,21927,1,1,.84518552,.84332496,.84324592,.8225615,1,1
G0100090,1993328504.48,1009,1685119450.03,.213374944579,0,0,0,0,0,21927,21927,21927,1,1,1.0704455e-10,0,0,0,0,0
G0100090,1993328504.48,1043,1955495943.62,308517321.235,3435.4141,3437.1455,3890.6936,0,0,21927,21927,21927,1,1,.15477495,.15667506,.15675403,.17743848,0,0
G0100090,1993328504.48,1055,1420939806.67,6067.39037217,0,0,0,0,0,21927,21927,21927,1,1,3.0438487e-06,0,0,0,0,0
G0100090,1993328504.48,1073,2911534121.21,.0524581882909,0,0,0,0,0,21927,21927,21927,1,1,2.6316881e-11,0,0,0,0,0
G0100090,1993328504.48,1073,2911534121.21,40031.5109372,0,0,0,0,0,21927,21927,21927,1,1,.000020082747,0,0,0,0,0
G0100090,1993328504.48,1095,1614027343.63,703.274907344,0,0,0,0,0,21927,21927,21927,1,1,3.5281434e-07,0,0,0,0,0
G0100090,1993328504.48,1115,1692191658.09,.0636998330945,0,0,0,0,0,21927,21927,21927,1,1,3.1956514e-11,0,0,0,0,0
G0100090,1993328504.48,1115,1692191658.09,14631.3902473,0,0,0,0,0,21927,21927,21927,1,1,7.3401802e-06,0,0,0,0,0
G0100090,1993328504.48,1127,2085440802.65,17360.5121204,0,0,0,0,0,21927,21927,21927,1,1,8.7093085e-06,0,0,0,0,0
G0100090,1993328504.48,1127,2085440802.65,.942066169802,0,0,0,0,0,21927,21927,21927,1,1,4.7260962e-10,0,0,0,0,0
G0100110,1620102989.04,1005,2342683550.24,1193.94253435,0,0,0,0,0,27063.002,27062.998,27063,47,71,7.3695469e-07,0,0,0,0,0
G0100110,1620102989.04,1005,2342683550.24,.462694666514,0,0,0,0,0,27063.002,27062.998,27063,47,71,2.8559582e-10,0,0,0,0,0
G0100110,1620102989.04,1011,1619114250.64,.433058673498,0,0,0,0,0,27063.002,27062.998,27063,47,71,2.6730318e-10,0,0,0,0,0
G0100110,1620102989.04,1011,1619114250.64,1617304529.46,27029.592,27028.654,27030.389,47,71,27063.002,27062.998,27063,47,71,.99827266,.99876547,.99873096,.99879497,1,1
G0100110,1620102989.04,1011,1619114250.64,.960846260834,0,0,0,0,0,27063.002,27062.998,27063,47,71,5.9307725e-10,0,0,0,0,0
G0100110,1620102989.04,1087,1588201223.19,117973.875792,0,0,0,0,0,27063.002,27062.998,27063,47,71,.000072818752,0,0,0,0,0
G0100110,1620102989.04,1101,2071762626.9,2.76421191035,0,0,0,0,0,27063.002,27062.998,27063,47,71,1.7061952e-09,0,0,0,0,0
G0100110,1620102989.04,1101,2071762626.9,10141.9388132,0,0,0,0,0,27063.002,27062.998,27063,47,71,6.2600579e-06,0,0,0,0,0
G0100110,1620102989.04,1109,1742984573.17,2668862.01428,33.411114,34.343906,32.611454,0,0,27063.002,27062.998,27063,47,71,.0016473409,.001234568,.0012690355,.0012050199,0,0
G0100110,1620102989.04,1113,1676217062.86,.293888698954,0,0,0,0,0,27063.002,27062.998,27063,47,71,1.8140124e-10,0,0,0,0,0
G0100110,1620102989.04,1113,1676217062.86,280.871160529,0,0,0,0,0,27063.002,27062.998,27063,47,71,1.7336623e-07,0,0,0,0,0
G0100130,2014835521.97,1013,2014703871.79,1.11353049405,0,0,0,0,0,21641,21641,21641,28,33,5.5266569e-10,0,0,0,0,0
G0100130,2014835521.97,1013,2014703871.79,2014677532.39,21641,21641,21641,28,33,21641,21641,21641,28,33,.99992156,1,1,1,1,1
G0100130,2014835521.97,1013,2014703871.79,.282294710052,0,0,0,0,0,21641,21641,21641,28,33,1.4010806e-10,0,0,0,0,0
G0100130,2014835521.97,1013,2014703871.79,.872306451519,0,0,0,0,0,21641,21641,21641,28,33,4.3294177e-10,0,0,0,0,0
G0100130,2014835521.97,1035,2208639942.72,74355.1744688,0,0,0,0,0,21641,21641,21641,28,33,.000036903843,0,0,0,0,0
G0100130,2014835521.97,1035,2208639942.72,1.31339467946,0,0,0,0,0,21641,21641,21641,28,33,6.5186201e-10,0,0,0,0,0
G0100130,2014835521.97,1039,2703360553.17,53724.5364788,0,0,0,0,0,21641,21641,21641,28,33,.000026664478,0,0,0,0,0
G0100130,2014835521.97,1041,1582341452.87,22767.3022696,0,0,0,0,0,21641,21641,21641,28,33,.000011299831,0,0,0,0,0
G0100130,2014835521.97,1085,1877923143.15,569.707816422,0,0,0,0,0,21641,21641,21641,28,33,2.8275647e-07,0,0,0,0,0
G0100130,2014835521.97,1099,2679079672.83,.480822142591,0,0,0,0,0,21641,21641,21641,28,33,2.3864088e-10,0,0,0,0,0
G0100130,2014835521.97,1131,2350132995.59,2.60476671423,0,0,0,0,0,21641,21641,21641,28,33,1.2927938e-09,0,0,0,0,0
G0100130,2014835521.97,1131,2350132995.59,6574.46320392,0,0,0,0,0,21641,21641,21641,28,33,3.2630273e-06,0,0,0,0,0
G0100150,1582148417.29,1015,1585782463.42,3.00816897113,0,0,0,0,0,33835,33835,33834.996,179,221,1.9013191e-09,0,0,0,0,0
G0100150,1582148417.29,1015,1585782463.42,.0978824737052,0,0,0,0,0,33835,33835,33834.996,179,221,6.1866810e-11,0,0,0,0,0
G0100150,1582148417.29,1015,1585782463.42,1566857443.34,33606.969,33590.602,33661.039,179,221,33835,33835,33834.996,179,221,.99033529,.9932605,.99277675,.99485868,1,1
G0100150,1582148417.29,1015,1585782463.42,.473578968252,0,0,0,0,0,33835,33835,33834.996,179,221,2.9932651e-10,0,0,0,0,0
G0100150,1582148417.29,1019,1553931795.41,.135741720127,0,0,0,0,0,33835,33835,33834.996,179,221,8.5795822e-11,0,0,0,0,0
G0100150,1582148417.29,1019,1553931795.41,121.201710807,0,0,0,0,0,33835,33835,33834.996,179,221,7.6605779e-08,0,0,0,0,0
G0100150,1582148417.29,1029,1453018817.78,15135504.0297,228.03253,244.39848,173.95844,0,0,33835,33835,33834.996,179,221,.0095664253,.0067395456,.0072232448,.0051413761,0,0
G0100150,1582148417.29,1055,1420939806.67,859.910752467,0,0,0,0,0,33835,33835,33834.996,179,221,5.4350829e-07,0,0,0,0,0
G0100150,1582148417.29,1115,1692191658.09,407.456862221,0,0,0,0,0,33835,33835,33834.996,179,221,2.5753391e-07,0,0,0,0,0
G0100150,1582148417.29,1121,1969221095.42,.694162137277,0,0,0,0,0,33835,33835,33834.996,179,221,4.3874654e-10,0,0,0,0,0
G0100150,1582148417.29,1121,1969221095.42,154074.641683,0,0,0,0,0,33835,33835,33834.996,179,221,.000097383177,0,0,0,0,0
G0100170,1562061547.49,1017,1562057365.59,.473096425005,0,0,0,0,0,26319.002,26319,26319,999,1614,3.0286670e-10,0,0,0,0,0
G0100170,1562061547.49,1017,1562057365.59,1562051846.64,26319.002,26319,26319,999,1614,26319.002,26319,26319,999,1614,.9999938,1,1,1,1,1
G0100170,1562061547.49,1081,1595043593.2,1068.53651682,0,0,0,0,0,26319.002,26319,26319,999,1614,6.8405535e-07,0,0,0,0,0
G0100170,1562061547.49,1081,1595043593.2,.12049967598,0,0,0,0,0,26319.002,26319,26319,999,1614,7.7141439e-11,0,0,0,0,0
G0100170,1562061547.49,1111,1512901430.01,1446.79458173,0,0,0,0,0,26319.002,26319,26319,999,1614,9.2620843e-07,0,0,0,0,0
G0100170,1562061547.49,1123,1984589083.46,1175.09750133,0,0,0,0,0,26319.002,26319,26319,999,1614,7.5227348e-07,0,0,0,0,0
G0100170,1562061547.49,13145,1224951772.62,463.641440604,0,0,0,0,0,26319.002,26319,26319,999,1614,2.9681382e-07,0,0,0,0,0
G0100170,1562061547.49,13285,1155036007.68,5545.89771042,0,0,0,0,0,26319.002,26319,26319,999,1614,3.5503708e-06,0,0,0,0,0
G0100190,1543886622.58,1015,1585782463.42,.473578968252,0,0,0,0,0,20459,20459,20459,42,42,3.0674466e-10,0,0,0,0,0
G0100190,1543886622.58,1015,1585782463.42,3280.6596782,0,0,0,0,0,20459,20459,20459,42,42,2.1249357e-06,0,0,0,0,0
G0100190,1543886622.58,1019,1553931795.41,1.3426529678,0,0,0,0,0,20459,20459,20459,42,42,8.6965773e-10,0,0,0,0,0
G0100190,1543886622.58,1019,1553931795.41,1543880841.47,20459,20459,20459,42,42,20459,20459,20459,42,42,.99999624,1,1,1,1,1
G0100190,1543886622.58,1019,1553931795.41,.135741720127,0,0,0,0,0,20459,20459,20459,42,42,8.7922079e-11,0,0,0,0,0
G0100190,1543886622.58,1029,1453018817.78,17.2110065668,0,0,0,0,0,20459,20459,20459,42,42,1.1147844e-08,0,0,0,0,0
G0100190,1543886622.58,1049,2016727534.85,193.791936438,0,0,0,0,0,20459,20459,20459,42,42,1.2552213e-07,0,0,0,0,0
G0100190,1543886622.58,1049,2016727534.85,.211786797851,0,0,0,0,0,20459,20459,20459,42,42,1.3717769e-10,0,0,0,0,0
G0100190,1543886622.58,1055,1420939806.67,1178.04126607,0,0,0,0,0,20459,20459,20459,42,42,7.6303610e-07,0,0,0,0,0
G0100190,1543886622.58,13055,812083252.862,205.270682329,0,0,0,0,0,20459,20459,20459,42,42,1.3295710e-07,0,0,0,0,0
G0100190,1543886622.58,13115,1342818690.83,859.265077303,0,0,0,0,0,20459,20459,20459,42,42,5.5655971e-07,0,0,0,0,0
G0100190,1543886622.58,13233,808440355.612,42.676181359,0,0,0,0,0,20459,20459,20459,42,42,2.7642043e-08,0,0,0,0,0
G0100210,1814971185.03,1001,1565309073.27,.516596756648,0,0,0,0,0,14549.001,14548.999,14549,5,6,2.8463082e-10,0,0,0,0,0
G0100210,1814971185.03,1001,1565309073.27,1198.24420681,0,0,0,0,0,14549.001,14548.999,14549,5,6,6.6020010e-07,0,0,0,0,0
G0100210,1814971185.03,1007,1621761111.9,3421.00705586,0,0,0,0,0,14549.001,14548.999,14549,5,6,1.8848823e-06,0,0,0,0,0
G0100210,1814971185.03,1007,1621761111.9,.861978134218,0,0,0,0,0,14549.001,14548.999,14549,5,6,4.7492660e-10,0,0,0,0,0
G0100210,1814971185.03,1021,1815031029.68,.947983289586,0,0,0,0,0,14549.001,14548.999,14549,5,6,5.2231314e-10,0,0,0,0,0
G0100210,1814971185.03,1021,1815031029.68,1814892989.09,14549.001,14548.999,14549,5,6,14549.001,14548.999,14549,5,6,.99995691,1,1,1,1,1
G0100210,1814971185.03,1021,1815031029.68,.52940103315,0,0,0,0,0,14549.001,14548.999,14549,5,6,2.9168565e-10,0,0,0,0,0
G0100210,1814971185.03,1021,1815031029.68,1.06370585101,0,0,0,0,0,14549.001,14548.999,14549,5,6,5.8607313e-10,0,0,0,0,0
G0100210,1814971185.03,1037,1725838196.91,655.554820263,0,0,0,0,0,14549.001,14548.999,14549,5,6,3.6119297e-07,0,0,0,0,0
G0100210,1814971185.03,1037,1725838196.91,.616091494383,0,0,0,0,0,14549.001,14548.999,14549,5,6,3.3944975e-10,0,0,0,0,0
G0100210,1814971185.03,1047,2574044547.69,1599.2877372,0,0,0,0,0,14549.001,14548.999,14549,5,6,8.8116428e-07,0,0,0,0,0
G0100210,1814971185.03,1051,1701726827.49,184.46410305,0,0,0,0,0,14549.001,14548.999,14549,5,6,1.0163473e-07,0,0,0,0,0
G0100210,1814971185.03,1105,1874838586.35,79.3796307776,0,0,0,0,0,14549.001,14548.999,14549,5,6,4.3736026e-08,0,0,0,0,0
G0100210,1814971185.03,1117,2096567963.52,71058.1271104,0,0,0,0,0,14549.001,14548.999,14549,5,6,.000039151106,0,0,0,0,0
G0100230,2385019602.56,1023,2385014716.54,1.73250657896,0,0,0,0,0,17526,17526,17526,0,0,7.2641188e-10,0,0,0,,
G0100230,2385019602.56,1023,2385014716.54,1.4008642741,0,0,0,0,0,17526,17526,17526,0,0,5.8735966e-10,0,0,0,,
G0100230,2385019602.56,1023,2385014716.54,2385011260.13,17526,17526,17526,0,0,17526,17526,17526,0,0,.99999648,1,1,1,,
G0100230,2385019602.56,1023,2385014716.54,1.65187123841,0,0,0,0,0,17526,17526,17526,0,0,6.9260281e-10,0,0,0,,
G0100230,2385019602.56,1025,3244152410.91,314.222102469,0,0,0,0,0,17526,17526,17526,0,0,1.3174822e-07,0,0,0,,
G0100230,2385019602.56,1025,3244152410.91,4.46750411077,0,0,0,0,0,17526,17526,17526,0,0,1.8731519e-09,0,0,0,,
G0100230,2385019602.56,1091,2545107035.91,1.19908816878,0,0,0,0,0,17526,17526,17526,0,0,5.0275822e-10,0,0,0,,
G0100230,2385019602.56,1091,2545107035.91,1567.86718977,0,0,0,0,0,17526,17526,17526,0,0,6.5738124e-07,0,0,0,,
G0100230,2385019602.56,1119,2365533976.19,1691.68572271,0,0,0,0,0,17526,17526,17526,0,0,7.0929639e-07,0,0,0,,
G0100230,2385019602.56,1129,2819373220.22,3.78254533562,0,0,0,0,0,17526,17526,17526,0,0,1.5859598e-09,0,0,0,,
G0100230,2385019602.56,1129,2819373220.22,2013.33482833,0,0,0,0,0,17526,17526,17526,0,0,8.4415859e-07,0,0,0,,
G0100230,2385019602.56,28023,1796247070.12,2101.71705795,0,0,0,0,0,17526,17526,17526,0,0,8.8121584e-07,0,0,0,,
G0100230,2385019602.56,28075,1852238849.5,59.099605314,0,0,0,0,0,17526,17526,17526,0,0,2.4779505e-08,0,0,0,,
G0100230,2385019602.56,28153,2107001200.15,585.747300658,0,0,0,0,0,17526,17526,17526,0,0,2.4559432e-07,0,0,0,,
G0100250,3244024782.63,1003,5250611951.3,9.32699796649,0,0,0,0,0,22624,22624,22624,64,68,2.8751315e-09,0,0,0,0,0
G0100250,3244024782.63,1003,5250611951.3,.550452043469,0,0,0,0,0,22624,22624,22624,64,68,1.6968182e-10,0,0,0,0,0
G0100250,3244024782.63,1023,2385014716.54,1.65187123841,0,0,0,0,0,22624,22624,22624,64,68,5.0920423e-10,0,0,0,0,0
G0100250,3244024782.63,1023,2385014716.54,59.9374732337,0,0,0,0,0,22624,22624,22624,64,68,1.8476269e-08,0,0,0,0,0
G0100250,3244024782.63,1025,3244152410.91,1.01820212835,0,0,0,0,0,22624,22624,22624,64,68,3.1387001e-10,0,0,0,0,0
G0100250,3244024782.63,1025,3244152410.91,.588910478906,0,0,0,0,0,22624,22624,22624,64,68,1.8153698e-10,0,0,0,0,0
G0100250,3244024782.63,1025,3244152410.91,.793884412817,0,0,0,0,0,22624,22624,22624,64,68,2.4472205e-10,0,0,0,0,0
G0100250,3244024782.63,1025,3244152410.91,.0491438560318,0,0,0,0,0,22624,22624,22624,64,68,1.5149038e-11,0,0,0,0,0
G0100250,3244024782.63,1025,3244152410.91,3243991994.68,22624,22624,22624,64,68,22624,22624,22624,64,68,.99998987,1,1,1,1,1
G0100250,3244024782.63,1025,3244152410.91,4.46750411077,0,0,0,0,0,22624,22624,22624,64,68,1.3771486e-09,0,0,0,0,0
G0100250,3244024782.63,1091,2545107035.91,31518.9874631,0,0,0,0,0,22624,22624,22624,64,68,9.7160128e-06,0,0,0,0,0
G0100250,3244024782.63,1099,2679079672.83,2.94806522876,0,0,0,0,0,22624,22624,22624,64,68,9.0876778e-10,0,0,0,0,0
G0100250,3244024782.63,1099,2679079672.83,330.345943595,0,0,0,0,0,22624,22624,22624,64,68,1.0183213e-07,0,0,0,0,0
G0100250,3244024782.63,1129,2819373220.22,57.0021108781,0,0,0,0,0,22624,22624,22624,64,68,1.7571416e-08,0,0,0,0,0
G0100250,3244024782.63,1131,2350132995.59,.284830992337,0,0,0,0,0,22624,22624,22624,64,68,8.7801731e-11,0,0,0,0,0
G0100250,3244024782.63,1131,2350132995.59,793.98706767,0,0,0,0,0,22624,22624,22624,64,68,2.4475369e-07,0,0,0,0,0
G0100270,1390218340.54,1027,1569537100.74,.529544333201,0,0,0,0,0,15764.999,15765.001,15765,47,51,3.8090731e-10,0,0,0,0,0
G0100270,1390218340.54,1027,1569537100.74,.108472217605,0,0,0,0,0,15764.999,15765.001,15765,47,51,7.8025308e-11,0,0,0,0,0
G0100270,1390218340.54,1027,1569537100.74,1390195431.05,15764.999,15765.001,15765,47,51,15764.999,15765.001,15765,47,51,.99998355,1,1,1,1,1
G0100270,1390218340.54,1029,1453018817.78,1482.18738494,0,0,0,0,0,15764.999,15765.001,15765,47,51,1.0661544e-06,0,0,0,0,0
G0100270,1390218340.54,1029,1453018817.78,1.90225593168,0,0,0,0,0,15764.999,15765.001,15765,47,51,1.3683145e-09,0,0,0,0,0
G0100270,1390218340.54,1037,1725838196.91,1365.42485907,0,0,0,0,0,15764.999,15765.001,15765,47,51,9.8216572e-07,0,0,0,0,0
G0100270,1390218340.54,1111,1512901430.01,17144.0531598,0,0,0,0,0,15764.999,15765.001,15765,47,51,.000012331914,0,0,0,0,0
G0100270,1390218340.54,1121,1969221095.42,1.48012476901,0,0,0,0,0,15764.999,15765.001,15765,47,51,1.0646707e-09,0,0,0,0,0
G0100270,1390218340.54,1121,1969221095.42,2232.61702396,0,0,0,0,0,15764.999,15765.001,15765,47,51,1.6059471e-06,0,0,0,0,0
G0100270,1390218340.54,1123,1984589083.46,680.9558642539999,0,0,0,0,0,15764.999,15765.001,15765,47,51,4.8981934e-07,0,0,0,0,0
G0100290,1452337709.62,1015,1585782463.42,3.00816897113,0,0,0,0,0,13218,13218.001,13218,39,39,2.0712601e-09,0,0,0,0,0
G0100290,1452337709.62,1015,1585782463.42,15818017.0411,127.44628,120.58527,147.5553,1,1,13218,13218.001,13218,39,39,.010891418,.0096418737,.0091228075,.011163209,.025641026,.025641026
G0100290,1452337709.62,1019,1553931795.41,8.832354308619999,0,0,0,0,0,13218,13218.001,13218,39,39,6.0814740e-09,0,0,0,0,0
G0100290,1452337709.62,1027,1569537100.74,1894.80552637,0,0,0,0,0,13218,13218.001,13218,39,39,1.3046590e-06,0,0,0,0,0
G0100290,1452337709.62,1027,1569537100.74,.108472217605,0,0,0,0,0,13218,13218.001,13218,39,39,7.4688013e-11,0,0,0,0,0
G0100290,1452337709.62,1029,1453018817.78,.000786168282345,0,0,0,0,0,13218,13218.001,13218,39,39,5.4131233e-13,0,0,0,0,0
G0100290,1452337709.62,1029,1453018817.78,1435877943.62,13081.45,13088.14,13060.118,38,38,13218,13218.001,13218,39,39,.98866671,.98966938,.99017543,.98805553,.97435898,.97435898
G0100290,1452337709.62,1029,1453018817.78,1.90225593168,0,0,0,0,0,13218,13218.001,13218,39,39,1.3097889e-09,0,0,0,0,0
G0100290,1452337709.62,1111,1512901430.01,1.44616480321,0,0,0,0,0,13218,13218.001,13218,39,39,9.9574970e-10,0,0,0,0,0
G0100290,1452337709.62,1111,1512901430.01,631997.386799,9.1033058,9.2757902,10.326627,0,0,13218,13218.001,13218,39,39,.0004351587,.00068870524,.00070175441,.00078125484,0,0
G0100290,1452337709.62,1121,1969221095.42,460.554290825,0,0,0,0,0,13218,13218.001,13218,39,39,3.1711241e-07,0,0,0,0,0
G0100290,1452337709.62,13045,1304777306.54,526.85032821,0,0,0,0,0,13218,13218.001,13218,39,39,3.6276020e-07,0,0,0,0,0
G0100290,1452337709.62,13143,733421114.8660001,6768.39991937,0,0,0,0,0,13218,13218.001,13218,39,39,4.6603486e-06,0,0,0,0,0
G0100290,1452337709.62,13233,808440355.612,86.2712918877,0,0,0,0,0,13218,13218.001,13218,39,39,5.9401675e-08,0,0,0,0,0
G0100310,1762457696.71,1031,1762473177.97,.564011300636,0,0,0,0,0,12170,12170.001,12170.001,16,16,3.2001410e-10,0,0,0,0,0
